Longitude,Latitude
82.56,26.88
82.56,27
82.56,27.12
82.56,27.24
82.56,27.36
82.56,27.48
82.56,27.6
82.68,17.4
82.68,17.52
82.68,17.64
82.68,17.76
82.68,17.88
82.68,18
82.68,18.12
82.68,18.24
82.68,18.36
82.68,18.48
82.68,18.6
82.68,18.72
82.68,18.84
82.68,18.96
82.68,19.08
82.68,19.2
82.68,19.32
82.68,19.44
82.68,19.56
82.68,19.68
82.68,19.8
82.68,19.92
82.68,20.04
82.68,20.16
82.68,20.28
82.68,20.4
82.68,20.52
82.68,20.64
82.68,20.76
82.68,20.88
82.68,21
82.68,21.12
82.68,21.24
82.68,21.36
82.68,21.48
82.68,21.6
82.68,21.72
82.68,21.84
82.68,21.96
82.68,22.08
82.68,22.2
82.68,22.32
82.68,22.44
82.68,22.56
82.68,22.68
82.68,22.8
82.68,22.92
82.68,23.04
82.68,23.16
82.68,23.28
82.68,23.4
82.68,23.52
82.68,23.64
82.68,23.76
82.68,23.88
82.68,24
82.68,24.12
82.68,24.24
82.68,24.36
82.68,24.48
82.68,24.6
82.68,24.72
82.68,24.84
82.68,24.96
82.68,25.08
82.68,25.2
82.68,25.32
82.68,25.44
82.68,25.56
82.68,25.68
82.68,25.8
82.68,25.92
82.68,26.04
82.68,26.16
82.68,26.28
82.68,26.4
82.68,26.52
82.68,26.64
82.68,26.76
82.68,26.88
82.68,27
82.68,27.12
82.68,27.24
82.68,27.36
82.68,27.48
82.68,27.6
82.68,27.72
82.8,17.4
82.8,17.52
82.8,17.64
82.8,17.76
82.8,17.88
82.8,18
82.8,18.12
82.8,18.24
82.8,18.36
82.8,18.48
82.8,18.6
82.8,18.72
82.8,18.84
82.8,18.96
82.8,19.08
82.8,19.2
82.8,19.32
82.8,19.44
82.8,19.56
82.8,19.68
82.8,19.8
82.8,19.92
82.8,20.04
82.8,20.16
82.8,20.28
82.8,20.4
82.8,20.52
82.8,20.64
82.8,20.76
82.8,20.88
82.8,21
82.8,21.12
82.8,21.24
82.8,21.36
82.8,21.48
82.8,21.6
82.8,21.72
82.8,21.84
82.8,21.96
82.8,22.08
82.8,22.2
82.8,22.32
82.8,22.44
82.8,22.56
82.8,22.68
82.8,22.8
82.8,22.92
82.8,23.04
82.8,23.16
82.8,23.28
82.8,23.4
82.8,23.52
82.8,23.64
82.8,23.76
82.8,23.88
82.8,24
82.8,24.12
82.8,24.24
82.8,24.36
82.8,24.48
82.8,24.6
82.8,24.72
82.8,24.84
82.8,24.96
82.8,25.08
82.8,25.2
82.8,25.32
82.8,25.44
82.8,25.56
82.8,25.68
82.8,25.8
82.8,25.92
82.8,26.04
82.8,26.16
82.8,26.28
82.8,26.4
82.8,26.52
82.8,26.64
82.8,26.76
82.8,26.88
82.8,27
82.8,27.12
82.8,27.24
82.8,27.36
82.8,27.48
82.92,17.52
82.92,17.64
82.92,17.76
82.92,17.88
82.92,18
82.92,18.12
82.92,18.24
82.92,18.36
82.92,18.48
82.92,18.6
82.92,18.72
82.92,18.84
82.92,18.96
82.92,19.08
82.92,19.2
82.92,19.32
82.92,19.44
82.92,19.56
82.92,19.68
82.92,19.8
82.92,19.92
82.92,20.04
82.92,20.16
82.92,20.28
82.92,20.4
82.92,20.52
82.92,20.64
82.92,20.76
82.92,20.88
82.92,21
82.92,21.12
82.92,21.24
82.92,21.36
82.92,21.48
82.92,21.6
82.92,21.72
82.92,21.84
82.92,21.96
82.92,22.08
82.92,22.2
82.92,22.32
82.92,22.44
82.92,22.56
82.92,22.68
82.92,22.8
82.92,22.92
82.92,23.04
82.92,23.16
82.92,23.28
82.92,23.4
82.92,23.52
82.92,23.64
82.92,23.76
82.92,23.88
82.92,24
82.92,24.12
82.92,24.24
82.92,24.36
82.92,24.48
82.92,24.6
82.92,24.72
82.92,24.84
82.92,24.96
82.92,25.08
82.92,25.2
82.92,25.32
82.92,25.44
82.92,25.56
82.92,25.68
82.92,25.8
82.92,25.92
82.92,26.04
82.92,26.16
82.92,26.28
82.92,26.4
82.92,26.52
82.92,26.64
82.92,26.76
82.92,26.88
82.92,27
82.92,27.12
82.92,27.24
82.92,27.36
82.92,27.48
83.04,17.52
83.04,17.64
83.04,17.76
83.04,17.88
83.04,18
83.04,18.12
83.04,18.24
83.04,18.36
83.04,18.48
83.04,18.6
83.04,18.72
83.04,18.84
83.04,18.96
83.04,19.08
83.04,19.2
83.04,19.32
83.04,19.44
83.04,19.56
83.04,19.68
83.04,19.8
83.04,19.92
83.04,20.04
83.04,20.16
83.04,20.28
83.04,20.4
83.04,20.52
83.04,20.64
83.04,20.76
83.04,20.88
83.04,21
83.04,21.12
83.04,21.24
83.04,21.36
83.04,21.48
83.04,21.6
83.04,21.72
83.04,21.84
83.04,21.96
83.04,22.08
83.04,22.2
83.04,22.32
83.04,22.44
83.04,22.56
83.04,22.68
83.04,22.8
83.04,22.92
83.04,23.04
83.04,23.16
83.04,23.28
83.04,23.4
83.04,23.52
83.04,23.64
83.04,23.76
83.04,23.88
83.04,24
83.04,24.12
83.04,24.24
83.04,24.36
83.04,24.48
83.04,24.6
83.04,24.72
83.04,24.84
83.04,24.96
83.04,25.08
83.04,25.2
83.04,25.32
83.04,25.44
83.04,25.56
83.04,25.68
83.04,25.8
83.04,25.92
83.04,26.04
83.04,26.16
83.04,26.28
83.04,26.4
83.04,26.52
83.04,26.64
83.04,26.76
83.04,26.88
83.04,27
83.04,27.12
83.04,27.24
83.04,27.36
83.16,17.64
83.16,17.76
83.16,17.88
83.16,18
83.16,18.12
83.16,18.24
83.16,18.36
83.16,18.48
83.16,18.6
83.16,18.72
83.16,18.84
83.16,18.96
83.16,19.08
83.16,19.2
83.16,19.32
83.16,19.44
83.16,19.56
83.16,19.68
83.16,19.8
83.16,19.92
83.16,20.04
83.16,20.16
83.16,20.28
83.16,20.4
83.16,20.52
83.16,20.64
83.16,20.76
83.16,20.88
83.16,21
83.16,21.12
83.16,21.24
83.16,21.36
83.16,21.48
83.16,21.6
83.16,21.72
83.16,21.84
83.16,21.96
83.16,22.08
83.16,22.2
83.16,22.32
83.16,22.44
83.16,22.56
83.16,22.68
83.16,22.8
83.16,22.92
83.16,23.04
83.16,23.16
83.16,23.28
83.16,23.4
83.16,23.52
83.16,23.64
83.16,23.76
83.16,23.88
83.16,24
83.16,24.12
83.16,24.24
83.16,24.36
83.16,24.48
83.16,24.6
83.16,24.72
83.16,24.84
83.16,24.96
83.16,25.08
83.16,25.2
83.16,25.32
83.16,25.44
83.16,25.56
83.16,25.68
83.16,25.8
83.16,25.92
83.16,26.04
83.16,26.16
83.16,26.28
83.16,26.4
83.16,26.52
83.16,26.64
83.16,26.76
83.16,26.88
83.16,27
83.16,27.12
83.16,27.24
83.16,27.36
83.28,17.76
83.28,17.88
83.28,18
83.28,18.12
83.28,18.24
83.28,18.36
83.28,18.48
83.28,18.6
83.28,18.72
83.28,18.84
83.28,18.96
83.28,19.08
83.28,19.2
83.28,19.32
83.28,19.44
83.28,19.56
83.28,19.68
83.28,19.8
83.28,19.92
83.28,20.04
83.28,20.16
83.28,20.28
83.28,20.4
83.28,20.52
83.28,20.64
83.28,20.76
83.28,20.88
83.28,21
83.28,21.12
83.28,21.24
83.28,21.36
83.28,21.48
83.28,21.6
83.28,21.72
83.28,21.84
83.28,21.96
83.28,22.08
83.28,22.2
83.28,22.32
83.28,22.44
83.28,22.56
83.28,22.68
83.28,22.8
83.28,22.92
83.28,23.04
83.28,23.16
83.28,23.28
83.28,23.4
83.28,23.52
83.28,23.64
83.28,23.76
83.28,23.88
83.28,24
83.28,24.12
83.28,24.24
83.28,24.36
83.28,24.48
83.28,24.6
83.28,24.72
83.28,24.84
83.28,24.96
83.28,25.08
83.28,25.2
83.28,25.32
83.28,25.44
83.28,25.56
83.28,25.68
83.28,25.8
83.28,25.92
83.28,26.04
83.28,26.16
83.28,26.28
83.28,26.4
83.28,26.52
83.28,26.64
83.28,26.76
83.28,26.88
83.28,27
83.28,27.12
83.28,27.24
83.4,17.88
83.4,18
83.4,18.12
83.4,18.24
83.4,18.36
83.4,18.48
83.4,18.6
83.4,18.72
83.4,18.84
83.4,18.96
83.4,19.08
83.4,19.2
83.4,19.32
83.4,19.44
83.4,19.56
83.4,19.68
83.4,19.8
83.4,19.92
83.4,20.04
83.4,20.16
83.4,20.28
83.4,20.4
83.4,20.52
83.4,20.64
83.4,20.76
83.4,20.88
83.4,21
83.4,21.12
83.4,21.24
83.4,21.36
83.4,21.48
83.4,21.6
83.4,21.72
83.4,21.84
83.4,21.96
83.4,22.08
83.4,22.2
83.4,22.32
83.4,22.44
83.4,22.56
83.4,22.68
83.4,22.8
83.4,22.92
83.4,23.04
83.4,23.16
83.4,23.28
83.4,23.4
83.4,23.52
83.4,23.64
83.4,23.76
83.4,23.88
83.4,24
83.4,24.12
83.4,24.24
83.4,24.36
83.4,24.48
83.4,24.6
83.4,24.72
83.4,24.84
83.4,24.96
83.4,25.08
83.4,25.2
83.4,25.32
83.4,25.44
83.4,25.56
83.4,25.68
83.4,25.8
83.4,25.92
83.4,26.04
83.4,26.16
83.4,26.28
83.4,26.4
83.4,26.52
83.4,26.64
83.4,26.76
83.4,26.88
83.4,27
83.4,27.12
83.4,27.24
83.4,27.36
83.4,27.48
83.52,18
83.52,18.12
83.52,18.24
83.52,18.36
83.52,18.48
83.52,18.6
83.52,18.72
83.52,18.84
83.52,18.96
83.52,19.08
83.52,19.2
83.52,19.32
83.52,19.44
83.52,19.56
83.52,19.68
83.52,19.8
83.52,19.92
83.52,20.04
83.52,20.16
83.52,20.28
83.52,20.4
83.52,20.52
83.52,20.64
83.52,20.76
83.52,20.88
83.52,21
83.52,21.12
83.52,21.24
83.52,21.36
83.52,21.48
83.52,21.6
83.52,21.72
83.52,21.84
83.52,21.96
83.52,22.08
83.52,22.2
83.52,22.32
83.52,22.44
83.52,22.56
83.52,22.68
83.52,22.8
83.52,22.92
83.52,23.04
83.52,23.16
83.52,23.28
83.52,23.4
83.52,23.52
83.52,23.64
83.52,23.76
83.52,23.88
83.52,24
83.52,24.12
83.52,24.24
83.52,24.36
83.52,24.48
83.52,24.6
83.52,24.72
83.52,24.84
83.52,24.96
83.52,25.08
83.52,25.2
83.52,25.32
83.52,25.44
83.52,25.56
83.52,25.68
83.52,25.8
83.52,25.92
83.52,26.04
83.52,26.16
83.52,26.28
83.52,26.4
83.52,26.52
83.52,26.64
83.52,26.76
83.52,26.88
83.52,27
83.52,27.12
83.52,27.24
83.52,27.36
83.64,18.12
83.64,18.24
83.64,18.36
83.64,18.48
83.64,18.6
83.64,18.72
83.64,18.84
83.64,18.96
83.64,19.08
83.64,19.2
83.64,19.32
83.64,19.44
83.64,19.56
83.64,19.68
83.64,19.8
83.64,19.92
83.64,20.04
83.64,20.16
83.64,20.28
83.64,20.4
83.64,20.52
83.64,20.64
83.64,20.76
83.64,20.88
83.64,21
83.64,21.12
83.64,21.24
83.64,21.36
83.64,21.48
83.64,21.6
83.64,21.72
83.64,21.84
83.64,21.96
83.64,22.08
83.64,22.2
83.64,22.32
83.64,22.44
83.64,22.56
83.64,22.68
83.64,22.8
83.64,22.92
83.64,23.04
83.64,23.16
83.64,23.28
83.64,23.4
83.64,23.52
83.64,23.64
83.64,23.76
83.64,23.88
83.64,24
83.64,24.12
83.64,24.24
83.64,24.36
83.64,24.48
83.64,24.6
83.64,24.72
83.64,24.84
83.64,24.96
83.64,25.08
83.64,25.2
83.64,25.32
83.64,25.44
83.64,25.56
83.64,25.68
83.64,25.8
83.64,25.92
83.64,26.04
83.64,26.16
83.64,26.28
83.64,26.4
83.64,26.52
83.64,26.64
83.64,26.76
83.64,26.88
83.64,27
83.64,27.12
83.64,27.24
83.64,27.36
83.76,18.24
83.76,18.36
83.76,18.48
83.76,18.6
83.76,18.72
83.76,18.84
83.76,18.96
83.76,19.08
83.76,19.2
83.76,19.32
83.76,19.44
83.76,19.56
83.76,19.68
83.76,19.8
83.76,19.92
83.76,20.04
83.76,20.16
83.76,20.28
83.76,20.4
83.76,20.52
83.76,20.64
83.76,20.76
83.76,20.88
83.76,21
83.76,21.12
83.76,21.24
83.76,21.36
83.76,21.48
83.76,21.6
83.76,21.72
83.76,21.84
83.76,21.96
83.76,22.08
83.76,22.2
83.76,22.32
83.76,22.44
83.76,22.56
83.76,22.68
83.76,22.8
83.76,22.92
83.76,23.04
83.76,23.16
83.76,23.28
83.76,23.4
83.76,23.52
83.76,23.64
83.76,23.76
83.76,23.88
83.76,24
83.76,24.12
83.76,24.24
83.76,24.36
83.76,24.48
83.76,24.6
83.76,24.72
83.76,24.84
83.76,24.96
83.76,25.08
83.76,25.2
83.76,25.32
83.76,25.44
83.76,25.56
83.76,25.68
83.76,25.8
83.76,25.92
83.76,26.04
83.76,26.16
83.76,26.28
83.76,26.4
83.76,26.52
83.76,26.64
83.76,26.76
83.76,26.88
83.76,27
83.76,27.12
83.76,27.24
83.76,27.36
83.88,18.24
83.88,18.36
83.88,18.48
83.88,18.6
83.88,18.72
83.88,18.84
83.88,18.96
83.88,19.08
83.88,19.2
83.88,19.32
83.88,19.44
83.88,19.56
83.88,19.68
83.88,19.8
83.88,19.92
83.88,20.04
83.88,20.16
83.88,20.28
83.88,20.4
83.88,20.52
83.88,20.64
83.88,20.76
83.88,20.88
83.88,21
83.88,21.12
83.88,21.24
83.88,21.36
83.88,21.48
83.88,21.6
83.88,21.72
83.88,21.84
83.88,21.96
83.88,22.08
83.88,22.2
83.88,22.32
83.88,22.44
83.88,22.56
83.88,22.68
83.88,22.8
83.88,22.92
83.88,23.04
83.88,23.16
83.88,23.28
83.88,23.4
83.88,23.52
83.88,23.64
83.88,23.76
83.88,23.88
83.88,24
83.88,24.12
83.88,24.24
83.88,24.36
83.88,24.48
83.88,24.6
83.88,24.72
83.88,24.84
83.88,24.96
83.88,25.08
83.88,25.2
83.88,25.32
83.88,25.44
83.88,25.56
83.88,25.68
83.88,25.8
83.88,25.92
83.88,26.04
83.88,26.16
83.88,26.28
83.88,26.4
83.88,26.52
83.88,26.64
83.88,26.76
83.88,26.88
83.88,27
83.88,27.12
83.88,27.24
83.88,27.36
84,18.36
84,18.48
84,18.6
84,18.72
84,18.84
84,18.96
84,19.08
84,19.2
84,19.32
84,19.44
84,19.56
84,19.68
84,19.8
84,19.92
84,20.04
84,20.16
84,20.28
84,20.4
84,20.52
84,20.64
84,20.76
84,20.88
84,21
84,21.12
84,21.24
84,21.36
84,21.48
84,21.6
84,21.72
84,21.84
84,21.96
84,22.08
84,22.2
84,22.32
84,22.44
84,22.56
84,22.68
84,22.8
84,22.92
84,23.04
84,23.16
84,23.28
84,23.4
84,23.52
84,23.64
84,23.76
84,23.88
84,24
84,24.12
84,24.24
84,24.36
84,24.48
84,24.6
84,24.72
84,24.84
84,24.96
84,25.08
84,25.2
84,25.32
84,25.44
84,25.56
84,25.68
84,25.8
84,25.92
84,26.04
84,26.16
84,26.28
84,26.4
84,26.52
84,26.64
84,26.76
84,26.88
84,27
84,27.12
84,27.24
84,27.36
84.12,18.36
84.12,18.48
84.12,18.6
84.12,18.72
84.12,18.84
84.12,18.96
84.12,19.08
84.12,19.2
84.12,19.32
84.12,19.44
84.12,19.56
84.12,19.68
84.12,19.8
84.12,19.92
84.12,20.04
84.12,20.16
84.12,20.28
84.12,20.4
84.12,20.52
84.12,20.64
84.12,20.76
84.12,20.88
84.12,21
84.12,21.12
84.12,21.24
84.12,21.36
84.12,21.48
84.12,21.6
84.12,21.72
84.12,21.84
84.12,21.96
84.12,22.08
84.12,22.2
84.12,22.32
84.12,22.44
84.12,22.56
84.12,22.68
84.12,22.8
84.12,22.92
84.12,23.04
84.12,23.16
84.12,23.28
84.12,23.4
84.12,23.52
84.12,23.64
84.12,23.76
84.12,23.88
84.12,24
84.12,24.12
84.12,24.24
84.12,24.36
84.12,24.48
84.12,24.6
84.12,24.72
84.12,24.84
84.12,24.96
84.12,25.08
84.12,25.2
84.12,25.32
84.12,25.44
84.12,25.56
84.12,25.68
84.12,25.8
84.12,25.92
84.12,26.04
84.12,26.16
84.12,26.28
84.12,26.4
84.12,26.52
84.12,26.64
84.12,26.76
84.12,26.88
84.12,27
84.12,27.12
84.12,27.24
84.12,27.36
84.12,27.48
84.24,18.48
84.24,18.6
84.24,18.72
84.24,18.84
84.24,18.96
84.24,19.08
84.24,19.2
84.24,19.32
84.24,19.44
84.24,19.56
84.24,19.68
84.24,19.8
84.24,19.92
84.24,20.04
84.24,20.16
84.24,20.28
84.24,20.4
84.24,20.52
84.24,20.64
84.24,20.76
84.24,20.88
84.24,21
84.24,21.12
84.24,21.24
84.24,21.36
84.24,21.48
84.24,21.6
84.24,21.72
84.24,21.84
84.24,21.96
84.24,22.08
84.24,22.2
84.24,22.32
84.24,22.44
84.24,22.56
84.24,22.68
84.24,22.8
84.24,22.92
84.24,23.04
84.24,23.16
84.24,23.28
84.24,23.4
84.24,23.52
84.24,23.64
84.24,23.76
84.24,23.88
84.24,24
84.24,24.12
84.24,24.24
84.24,24.36
84.24,24.48
84.24,24.6
84.24,24.72
84.24,24.84
84.24,24.96
84.24,25.08
84.24,25.2
84.24,25.32
84.24,25.44
84.24,25.56
84.24,25.68
84.24,25.8
84.24,25.92
84.24,26.04
84.24,26.16
84.24,26.28
84.24,26.4
84.24,26.52
84.24,26.64
84.24,26.76
84.24,26.88
84.24,27
84.24,27.12
84.24,27.24
84.24,27.36
84.36,18.6
84.36,18.72
84.36,18.84
84.36,18.96
84.36,19.08
84.36,19.2
84.36,19.32
84.36,19.44
84.36,19.56
84.36,19.68
84.36,19.8
84.36,19.92
84.36,20.04
84.36,20.16
84.36,20.28
84.36,20.4
84.36,20.52
84.36,20.64
84.36,20.76
84.36,20.88
84.36,21
84.36,21.12
84.36,21.24
84.36,21.36
84.36,21.48
84.36,21.6
84.36,21.72
84.36,21.84
84.36,21.96
84.36,22.08
84.36,22.2
84.36,22.32
84.36,22.44
84.36,22.56
84.36,22.68
84.36,22.8
84.36,22.92
84.36,23.04
84.36,23.16
84.36,23.28
84.36,23.4
84.36,23.52
84.36,23.64
84.36,23.76
84.36,23.88
84.36,24
84.36,24.12
84.36,24.24
84.36,24.36
84.36,24.48
84.36,24.6
84.36,24.72
84.36,24.84
84.36,24.96
84.36,25.08
84.36,25.2
84.36,25.32
84.36,25.44
84.36,25.56
84.36,25.68
84.36,25.8
84.36,25.92
84.36,26.04
84.36,26.16
84.36,26.28
84.36,26.4
84.36,26.52
84.36,26.64
84.36,26.76
84.36,26.88
84.36,27
84.36,27.12
84.36,27.24
84.36,27.36
84.48,18.84
84.48,18.96
84.48,19.08
84.48,19.2
84.48,19.32
84.48,19.44
84.48,19.56
84.48,19.68
84.48,19.8
84.48,19.92
84.48,20.04
84.48,20.16
84.48,20.28
84.48,20.4
84.48,20.52
84.48,20.64
84.48,20.76
84.48,20.88
84.48,21
84.48,21.12
84.48,21.24
84.48,21.36
84.48,21.48
84.48,21.6
84.48,21.72
84.48,21.84
84.48,21.96
84.48,22.08
84.48,22.2
84.48,22.32
84.48,22.44
84.48,22.56
84.48,22.68
84.48,22.8
84.48,22.92
84.48,23.04
84.48,23.16
84.48,23.28
84.48,23.4
84.48,23.52
84.48,23.64
84.48,23.76
84.48,23.88
84.48,24
84.48,24.12
84.48,24.24
84.48,24.36
84.48,24.48
84.48,24.6
84.48,24.72
84.48,24.84
84.48,24.96
84.48,25.08
84.48,25.2
84.48,25.32
84.48,25.44
84.48,25.56
84.48,25.68
84.48,25.8
84.48,25.92
84.48,26.04
84.48,26.16
84.48,26.28
84.48,26.4
84.48,26.52
84.48,26.64
84.48,26.76
84.48,26.88
84.48,27
84.48,27.12
84.48,27.24
84.48,27.36
84.6,18.96
84.6,19.08
84.6,19.2
84.6,19.32
84.6,19.44
84.6,19.56
84.6,19.68
84.6,19.8
84.6,19.92
84.6,20.04
84.6,20.16
84.6,20.28
84.6,20.4
84.6,20.52
84.6,20.64
84.6,20.76
84.6,20.88
84.6,21
84.6,21.12
84.6,21.24
84.6,21.36
84.6,21.48
84.6,21.6
84.6,21.72
84.6,21.84
84.6,21.96
84.6,22.08
84.6,22.2
84.6,22.32
84.6,22.44
84.6,22.56
84.6,22.68
84.6,22.8
84.6,22.92
84.6,23.04
84.6,23.16
84.6,23.28
84.6,23.4
84.6,23.52
84.6,23.64
84.6,23.76
84.6,23.88
84.6,24
84.6,24.12
84.6,24.24
84.6,24.36
84.6,24.48
84.6,24.6
84.6,24.72
84.6,24.84
84.6,24.96
84.6,25.08
84.6,25.2
84.6,25.32
84.6,25.44
84.6,25.56
84.6,25.68
84.6,25.8
84.6,25.92
84.6,26.04
84.6,26.16
84.6,26.28
84.6,26.4
84.6,26.52
84.6,26.64
84.6,26.76
84.6,26.88
84.6,27
84.6,27.12
84.6,27.24
84.72,19.08
84.72,19.2
84.72,19.32
84.72,19.44
84.72,19.56
84.72,19.68
84.72,19.8
84.72,19.92
84.72,20.04
84.72,20.16
84.72,20.28
84.72,20.4
84.72,20.52
84.72,20.64
84.72,20.76
84.72,20.88
84.72,21
84.72,21.12
84.72,21.24
84.72,21.36
84.72,21.48
84.72,21.6
84.72,21.72
84.72,21.84
84.72,21.96
84.72,22.08
84.72,22.2
84.72,22.32
84.72,22.44
84.72,22.56
84.72,22.68
84.72,22.8
84.72,22.92
84.72,23.04
84.72,23.16
84.72,23.28
84.72,23.4
84.72,23.52
84.72,23.64
84.72,23.76
84.72,23.88
84.72,24
84.72,24.12
84.72,24.24
84.72,24.36
84.72,24.48
84.72,24.6
84.72,24.72
84.72,24.84
84.72,24.96
84.72,25.08
84.72,25.2
84.72,25.32
84.72,25.44
84.72,25.56
84.72,25.68
84.72,25.8
84.72,25.92
84.72,26.04
84.72,26.16
84.72,26.28
84.72,26.4
84.72,26.52
84.72,26.64
84.72,26.76
84.72,26.88
84.72,27
84.84,19.2
84.84,19.32
84.84,19.44
84.84,19.56
84.84,19.68
84.84,19.8
84.84,19.92
84.84,20.04
84.84,20.16
84.84,20.28
84.84,20.4
84.84,20.52
84.84,20.64
84.84,20.76
84.84,20.88
84.84,21
84.84,21.12
84.84,21.24
84.84,21.36
84.84,21.48
84.84,21.6
84.84,21.72
84.84,21.84
84.84,21.96
84.84,22.08
84.84,22.2
84.84,22.32
84.84,22.44
84.84,22.56
84.84,22.68
84.84,22.8
84.84,22.92
84.84,23.04
84.84,23.16
84.84,23.28
84.84,23.4
84.84,23.52
84.84,23.64
84.84,23.76
84.84,23.88
84.84,24
84.84,24.12
84.84,24.24
84.84,24.36
84.84,24.48
84.84,24.6
84.84,24.72
84.84,24.84
84.84,24.96
84.84,25.08
84.84,25.2
84.84,25.32
84.84,25.44
84.84,25.56
84.84,25.68
84.84,25.8
84.84,25.92
84.84,26.04
84.84,26.16
84.84,26.28
84.84,26.4
84.84,26.52
84.84,26.64
84.84,26.76
84.84,26.88
84.84,27
84.96,19.32
84.96,19.44
84.96,19.56
84.96,19.68
84.96,19.8
84.96,19.92
84.96,20.04
84.96,20.16
84.96,20.28
84.96,20.4
84.96,20.52
84.96,20.64
84.96,20.76
84.96,20.88
84.96,21
84.96,21.12
84.96,21.24
84.96,21.36
84.96,21.48
84.96,21.6
84.96,21.72
84.96,21.84
84.96,21.96
84.96,22.08
84.96,22.2
84.96,22.32
84.96,22.44
84.96,22.56
84.96,22.68
84.96,22.8
84.96,22.92
84.96,23.04
84.96,23.16
84.96,23.28
84.96,23.4
84.96,23.52
84.96,23.64
84.96,23.76
84.96,23.88
84.96,24
84.96,24.12
84.96,24.24
84.96,24.36
84.96,24.48
84.96,24.6
84.96,24.72
84.96,24.84
84.96,24.96
84.96,25.08
84.96,25.2
84.96,25.32
84.96,25.44
84.96,25.56
84.96,25.68
84.96,25.8
84.96,25.92
84.96,26.04
84.96,26.16
84.96,26.28
84.96,26.4
84.96,26.52
84.96,26.64
84.96,26.76
84.96,26.88
85.08,19.44
85.08,19.56
85.08,19.68
85.08,19.8
85.08,19.92
85.08,20.04
85.08,20.16
85.08,20.28
85.08,20.4
85.08,20.52
85.08,20.64
85.08,20.76
85.08,20.88
85.08,21
85.08,21.12
85.08,21.24
85.08,21.36
85.08,21.48
85.08,21.6
85.08,21.72
85.08,21.84
85.08,21.96
85.08,22.08
85.08,22.2
85.08,22.32
85.08,22.44
85.08,22.56
85.08,22.68
85.08,22.8
85.08,22.92
85.08,23.04
85.08,23.16
85.08,23.28
85.08,23.4
85.08,23.52
85.08,23.64
85.08,23.76
85.08,23.88
85.08,24
85.08,24.12
85.08,24.24
85.08,24.36
85.08,24.48
85.08,24.6
85.08,24.72
85.08,24.84
85.08,24.96
85.08,25.08
85.08,25.2
85.08,25.32
85.08,25.44
85.08,25.56
85.08,25.68
85.08,25.8
85.08,25.92
85.08,26.04
85.08,26.16
85.08,26.28
85.08,26.4
85.08,26.52
85.08,26.64
85.08,26.76
85.2,19.56
85.2,19.68
85.2,19.8
85.2,19.92
85.2,20.04
85.2,20.16
85.2,20.28
85.2,20.4
85.2,20.52
85.2,20.64
85.2,20.76
85.2,20.88
85.2,21
85.2,21.12
85.2,21.24
85.2,21.36
85.2,21.48
85.2,21.6
85.2,21.72
85.2,21.84
85.2,21.96
85.2,22.08
85.2,22.2
85.2,22.32
85.2,22.44
85.2,22.56
85.2,22.68
85.2,22.8
85.2,22.92
85.2,23.04
85.2,23.16
85.2,23.28
85.2,23.4
85.2,23.52
85.2,23.64
85.2,23.76
85.2,23.88
85.2,24
85.2,24.12
85.2,24.24
85.2,24.36
85.2,24.48
85.2,24.6
85.2,24.72
85.2,24.84
85.2,24.96
85.2,25.08
85.2,25.2
85.2,25.32
85.2,25.44
85.2,25.56
85.2,25.68
85.2,25.8
85.2,25.92
85.2,26.04
85.2,26.16
85.2,26.28
85.2,26.4
85.2,26.52
85.2,26.64
85.2,26.76
85.32,19.68
85.32,19.8
85.32,19.92
85.32,20.04
85.32,20.16
85.32,20.28
85.32,20.4
85.32,20.52
85.32,20.64
85.32,20.76
85.32,20.88
85.32,21
85.32,21.12
85.32,21.24
85.32,21.36
85.32,21.48
85.32,21.6
85.32,21.72
85.32,21.84
85.32,21.96
85.32,22.08
85.32,22.2
85.32,22.32
85.32,22.44
85.32,22.56
85.32,22.68
85.32,22.8
85.32,22.92
85.32,23.04
85.32,23.16
85.32,23.28
85.32,23.4
85.32,23.52
85.32,23.64
85.32,23.76
85.32,23.88
85.32,24
85.32,24.12
85.32,24.24
85.32,24.36
85.32,24.48
85.32,24.6
85.32,24.72
85.32,24.84
85.32,24.96
85.32,25.08
85.32,25.2
85.32,25.32
85.32,25.44
85.32,25.56
85.32,25.68
85.32,25.8
85.32,25.92
85.32,26.04
85.32,26.16
85.32,26.28
85.32,26.4
85.32,26.52
85.32,26.64
85.44,19.68
85.44,19.8
85.44,19.92
85.44,20.04
85.44,20.16
85.44,20.28
85.44,20.4
85.44,20.52
85.44,20.64
85.44,20.76
85.44,20.88
85.44,21
85.44,21.12
85.44,21.24
85.44,21.36
85.44,21.48
85.44,21.6
85.44,21.72
85.44,21.84
85.44,21.96
85.44,22.08
85.44,22.2
85.44,22.32
85.44,22.44
85.44,22.56
85.44,22.68
85.44,22.8
85.44,22.92
85.44,23.04
85.44,23.16
85.44,23.28
85.44,23.4
85.44,23.52
85.44,23.64
85.44,23.76
85.44,23.88
85.44,24
85.44,24.12
85.44,24.24
85.44,24.36
85.44,24.48
85.44,24.6
85.44,24.72
85.44,24.84
85.44,24.96
85.44,25.08
85.44,25.2
85.44,25.32
85.44,25.44
85.44,25.56
85.44,25.68
85.44,25.8
85.44,25.92
85.44,26.04
85.44,26.16
85.44,26.28
85.44,26.4
85.44,26.52
85.44,26.64
85.44,26.76
85.56,19.8
85.56,19.92
85.56,20.04
