long,lat,Distance,Elevation,L-Mean,L-CV,L-Skew,L-Kurtosis,,,,,,,,,,,,,,,,,
71,22.25,55569.5,186,82.3539269,0.288272511,0.226150862,0.164550587,,,,,,,,,,-1.454386314,-0.1941973,-1.091463769,-0.445900456,-0.153792833,0.415094005,-0.235883816,-0.474160064
71.5,22.25,55569.5,136,85.7227841,0.268287123,0.313721592,0.262518117,,,,,,,,,,-1.369044961,-0.1941973,-1.091463769,-0.485507434,-0.030413346,0.176897396,0.979644641,0.955136014
72,22.25,0,8,101.4786906,0.298776509,0.31390062,0.223344442,,,,,,,,,,-1.283703608,-0.1941973,-1.230087901,-0.586901297,0.546623777,0.540286306,0.982129645,0.383612163
72.5,22.25,0,5,98.95300993,0.280275317,0.292013439,0.195148419,,,,,,,,,,-1.198362255,-0.1941973,-1.230087901,-0.589277715,0.454124402,0.319779143,0.678323894,-0.027753369
73,22.25,0,32,111.1567777,0.264927513,0.263447503,0.204629921,,,,,,,,,,-1.113020902,-0.1941973,-1.230087901,-0.567889947,0.901069619,0.136855756,0.281813461,0.110576888
73.5,22.25,55569.5,58,120.0573235,0.270539722,0.241336021,0.108894527,,,,,,,,,,-1.027679549,-0.1941973,-1.091463769,-0.547294319,1.227039143,0.203745083,-0.025105707,-1.28615347
74,22.25,111139,191,118.7390624,0.238131726,0.151998306,0.097043089,,,,,,,,,,-0.942338196,-0.1941973,-0.952839638,-0.441939758,1.178759751,-0.182510854,-1.265160859,-1.459059879
74.5,22.25,166708.5,233,85.4330468,0.282825033,0.279633151,0.190306434,,,,,,,,,,-0.856996843,-0.1941973,-0.814215506,-0.408669897,-0.041024552,0.350168031,0.506478891,-0.09839545
75,22.25,222278,232,98.91259607,0.227957395,0.168638595,0.211581028,,,,,,,,,,-0.77165549,-0.1941973,-0.675591374,-0.409462036,0.452644303,-0.303774006,-1.034184769,0.211989979
75.5,22.25,277847.5,201,102.1288552,0.230708037,0.197029798,0.177045003,,,,,,,,,,-0.686314137,-0.1941973,-0.536967243,-0.434018362,0.570435109,-0.270990374,-0.640099723,-0.291872935
76,22.25,333417,187,108.152737,0.249577443,0.181618821,0.128242418,,,,,,,,,,-0.600972784,-0.1941973,-0.398343111,-0.445108316,0.791051004,-0.046094639,-0.854012306,-1.003877651
76.5,22.25,388986.5,212,108.451714,0.247791017,0.183884484,0.100587672,,,,,,,,,,-0.515631431,-0.1941973,-0.25971898,-0.425304827,0.802000601,-0.067386225,-0.822563695,-1.407346229
77,22.25,444556,297,123.4557771,0.235893252,0.23742743,0.183941985,,,,,,,,,,-0.430290078,-0.1941973,-0.121094848,-0.357972965,1.351502555,-0.209190191,-0.079359036,-0.191249501
77.5,22.25,500125.5,391,108.5314534,0.24852279,0.264503129,0.139520872,,,,,,,,,,-0.344948725,-0.1941973,0.017529283,-0.283511847,0.804920941,-0.058664561,0.296466113,-0.839330785
78,22.25,555695,391,127.8708648,0.265233099,0.320687397,0.170800208,,,,,,,,,,-0.259607372,-0.1941973,0.156153415,-0.283511847,1.513198711,0.140497894,1.076333731,-0.382981295
78.5,22.25,611264.5,991,147.0262422,0.248097305,0.193042659,0.131069814,,,,,,,,,,-0.174266019,-0.1941973,0.294777547,0.191771887,2.214736503,-0.06373572,-0.695443339,-0.962627392
79,22.25,666834,732,102.5934912,0.272586252,0.368679114,0.327393283,,,,,,,,,,-0.088924666,-0.1941973,0.433401678,-0.013392258,0.587451725,0.228136729,1.742484369,1.901631454
79.5,22.25,628697.1137,584,97.54808475,0.215507875,0.22270562,0.197601261,,,,,,,,,,-0.003583313,-0.1941973,0.338265088,-0.130628912,0.402671064,-0.452154085,-0.283705614,0.008032339
80,22.25,590711.8996,382,101.8478672,0.194937725,0.160799501,0.186301698,,,,,,,,,,0.08175804,-0.1941973,0.243506861,-0.290641103,0.560144332,-0.697320202,-1.142995576,-0.156822497
80.5,22.25,555695,531,102.3125153,0.210918483,0.281885058,0.181443605,,,,,,,,,,0.167099393,-0.1941973,0.156153415,-0.172612309,0.577161392,-0.506852928,0.537736562,-0.227699585
81,22.25,524241.6039,843,71.55027049,0.19004706,0.262291016,0.243180428,,,,,,,,,,0.252440746,-0.1941973,0.077689514,0.074535233,-0.549461011,-0.75560978,0.265760804,0.673009038
81.5,22.25,478026.9235,331,75.64266644,0.169417409,0.182482137,0.126209477,,,,,,,,,,0.337782099,-0.1941973,-0.037598007,-0.33104022,-0.399582971,-1.001485062,-0.842029019,-1.033537219
82,22.25,434011.6766,304,92.4296863,0.169724038,0.145003926,0.175703035,,,,,,,,,,0.423123452,-0.1941973,-0.147398804,-0.352427988,0.215217177,-0.997830492,-1.362246585,-0.311451561
82.5,22.25,392935.7027,280,107.6452273,0.222214171,0.387248429,0.349945404,,,,,,,,,,0.508464805,-0.1941973,-0.249867266,-0.371439337,0.772464201,-0.37222484,2.00023637,2.230655347
83,22.25,355818.4176,265,95.65959734,0.182244957,0.244728189,0.19682992,,,,,,,,,,0.593806158,-0.1941973,-0.342460351,-0.383321431,0.333507964,-0.848599442,0.021979395,-0.003221131
83.5,22.25,324023.07,296,87.00177029,0.187207795,0.187300413,0.138301132,,,,,,,,,,0.679147511,-0.1941973,-0.421777286,-0.358765105,0.01642766,-0.789449668,-0.775148778,-0.857126166
84,22.25,299250.9119,359,88.50645092,0.227067997,0.228488229,0.164121639,,,,,,,,,,0.764488864,-0.1941973,-0.483574116,-0.308860313,0.071534396,-0.31437433,-0.203439915,-0.480418196
84.5,22.25,283349.9656,272,108.0463981,0.208646954,0.237925225,0.159918178,,,,,,,,,,0.849830217,-0.1941973,-0.523240747,-0.377776454,0.787156497,-0.533926233,-0.072449375,-0.541744539
85,22.25,248514.3626,219,102.649681,0.2324114,0.269244851,0.207389571,,,,,,,,,,0.93517157,-0.1941973,-0.610141929,-0.41975985,0.589509595,-0.250688777,0.362283744,0.150838768
85.5,22.25,200358.6798,398,91.02186172,0.230180856,0.278903713,0.212968713,,,,,,,,,,1.020512923,-0.1941973,-0.730271491,-0.27796687,0.163657653,-0.277273601,0.496353903,0.232235592
86,22.25,157174.2784,388,91.4607997,0.223981859,0.26930393,0.17088168,,,,,,,,,,1.105854276,-0.1941973,-0.837999654,-0.285888265,0.179733117,-0.351156583,0.363103792,-0.38179266
86.5,22.25,124257.1813,147,103.4936448,0.224369268,0.264006246,0.205793369,,,,,,,,,,1.191195629,-0.1941973,-0.920114915,-0.476793898,0.62041854,-0.346539234,0.289569112,0.127550999
87,22.25,78587.13921,41,110.2232874,0.244397999,0.315911934,0.224720519,,,,,,,,,,1.276536982,-0.1941973,-1.034043777,-0.560760691,0.866881896,-0.10782604,1.010047756,0.403688422
87.5,22.25,55569.5,18,108.0151798,0.218072245,0.269647667,0.180154035,,,,,,,,,,1.361878335,-0.1941973,-1.091463769,-0.578979901,0.786013172,-0.421590543,0.367875045,-0.246513751
88,22.25,0,5,110.0563191,0.214531956,0.26234982,0.183240392,,,,,,,,,,1.447219688,-0.1941973,-1.230087901,-0.589277715,0.860766926,-0.463785613,0.266577035,-0.201485383
88.5,22.25,0,4,103.5231048,0.232790422,0.257433255,0.182355808,,,,,,,,,,1.532561041,-0.1941973,-1.230087901,-0.590069855,0.621497469,-0.246171389,0.19833249,-0.214391011
89,22.25,0,2,98.19249808,0.261821924,0.287031117,0.180812681,,,,,,,,,,1.617902394,-0.1941973,-1.230087901,-0.591654134,0.426271763,0.099841675,0.609166607,-0.236904443
70.5,22.75,0,19,93.90974105,0.289610598,0.168648805,0.113681446,,,,,,,,,,-1.539727667,-0.10991755,-1.230087901,-0.578187762,0.269422026,0.431042046,-1.034043048,-1.216314774
71,22.75,55569.5,76,91.84979017,0.281494596,0.230738807,0.138851384,,,,,,,,,,-1.454386314,-0.10991755,-1.091463769,-0.533035807,0.193979326,0.334311166,-0.172200692,-0.849098272
71.5,22.75,78587.13921,97,83.54815826,0.284993894,0.34993374,0.259672604,,,,,,,,,,-1.369044961,-0.10991755,-1.034043777,-0.516400876,-0.110055849,0.376017683,1.482288576,0.913621437
72,22.75,55569.5,7,84.93410064,0.27460034,0.270122435,0.210773789,,,,,,,,,,-1.283703608,-0.10991755,-1.091463769,-0.587693436,-0.059297729,0.252141713,0.374465079,0.200212775
72.5,22.75,55569.5,23,110.4410187,0.296342421,0.33238073,0.248754524,,,,,,,,,,-1.198362255,-0.10991755,-1.091463769,-0.575019203,0.874855988,0.511275535,1.238643432,0.754332243
73,22.75,55569.5,41,109.141268,0.283523247,0.243317129,0.149421135,,,,,,,,,,-1.113020902,-0.10991755,-1.091463769,-0.560760691,0.827254512,0.358489721,0.002393129,-0.694891019
73.5,22.75,78587.13921,100,131.0892249,0.260288811,0.201419019,0.13927784,,,,,,,,,,-1.027679549,-0.10991755,-1.034043777,-0.514024458,1.631066461,0.081569209,-0.579174993,-0.842876497
74,22.75,124257.1813,244,88.60062718,0.254509931,0.26162604,0.141743542,,,,,,,,,,-0.942338196,-0.10991755,-0.920114915,-0.399956361,0.074983465,0.012693407,0.256530583,-0.806903168
74.5,22.75,175726.1906,322,104.1209729,0.236885167,0.183098669,0.152871801,,,,,,,,,,-0.856996843,-0.10991755,-0.791719901,-0.338169476,0.643393517,-0.197368015,-0.833471226,-0.644547569
75,22.75,229118.9125,483,94.71447864,0.240148395,0.182679469,0.079535863,,,,,,,,,,-0.77165549,-0.10991755,-0.658525978,-0.210635008,0.298894368,-0.158475107,-0.839289946,-1.714481338
75.5,22.75,283349.9656,514,101.5167747,0.26218159,0.20993406,0.155032796,,,,,,,,,,-0.686314137,-0.10991755,-0.523240747,-0.186078681,0.548018552,0.104128368,-0.460981681,-0.613019759
76,22.75,338016.0829,537,98.12268315,0.239275304,0.198707928,0.143971935,,,,,,,,,,-0.600972784,-0.10991755,-0.386870201,-0.167859472,0.423714893,-0.168881076,-0.616806383,-0.774392055
76.5,22.75,392935.7027,597,103.4935767,0.222687874,0.198923066,0.135481816,,,,,,,,,,-0.515631431,-0.10991755,-0.249867266,-0.120331098,0.620416046,-0.366578993,-0.613820153,-0.898258543
77,22.75,448015.633,346,112.556055,0.218917314,0.169825658,0.129778792,,,,,,,,,,-0.430290078,-0.10991755,-0.112464419,-0.319158127,0.952316112,-0.411518556,-1.017707701,-0.981462741
77.5,22.75,503203.2495,443,133.6014295,0.209070355,0.272707311,0.219861307,,,,,,,,,,-0.344948725,-0.10991755,0.025207063,-0.24232059,1.723072295,-0.528879912,0.410344537,0.332795008
78,22.75,558466.5432,318,129.8546957,0.227258622,0.213213282,0.174618301,,,,,,,,,,-0.259607372,-0.10991755,0.163067329,-0.341338034,1.585853627,-0.312102358,-0.41546433,-0.327277274
78.5,22.75,613785.1639,354,120.1366175,0.233161652,0.205629056,0.179655007,,,,,,,,,,-0.174266019,-0.10991755,0.301065615,-0.31282101,1.22994317,-0.24174687,-0.520737433,-0.253794314
79,22.75,669145.3859,565,107.0137777,0.207478921,0.103463439,0.102742272,,,,,,,,,,-0.088924666,-0.10991755,0.43916768,-0.145679564,0.749338279,-0.547847479,-1.938850709,-1.375911719
79.5,22.75,669145.3859,453,97.90053935,0.194607152,0.188108932,0.125882845,,,,,,,,,,-0.003583313,-0.10991755,0.43916768,-0.234399194,0.4155792,-0.701260149,-0.763926102,-1.038302612
80,22.75,633589.79,447,104.33475,0.211994728,0.216045147,0.232104439,,,,,,,,,,0.08175804,-0.10991755,0.350470399,-0.239152032,0.651222792,-0.494025661,-0.376156533,0.511416032
80.5,22.75,601076.0659,473,93.94099762,0.178768122,0.192323327,0.170595802,,,,,,,,,,0.167099393,-0.10991755,0.269361395,-0.218556403,0.270566752,-0.890038232,-0.705428051,-0.385963474
81,22.75,555695,766,91.06779719,0.191079594,0.207637171,0.239427078,,,,,,,,,,0.252440746,-0.10991755,0.156153415,0.013540487,0.165339972,-0.743303484,-0.492863726,0.618249584
81.5,22.75,512325.4731,756,89.76654469,0.204293002,0.208538317,0.195000197,,,,,,,,,,0.337782099,-0.10991755,0.047963437,0.005619091,0.117683495,-0.585818976,-0.480355338,-0.029915852
82,22.75,471522.822,603,86.76980754,0.186193603,0.140964451,0.100986818,,,,,,,,,,0.423123452,-0.10991755,-0.053823192,-0.115578261,0.007932362,-0.801537354,-1.418316653,-1.401522893
82.5,22.75,434011.6766,515,93.86042707,0.204785335,0.32033169,0.233299182,,,,,,,,,,0.508464805,-0.10991755,-0.147398804,-0.185286542,0.267615973,-0.579951087,1.071396328,0.52884672
83,22.75,400717.3596,634,89.9785403,0.200155493,0.241021873,0.196251699,,,,,,,,,,0.593806158,-0.10991755,-0.230455081,-0.091021935,0.125447525,-0.635132035,-0.029466249,-0.011657079
83.5,22.75,372771.5307,577,85.51805464,0.172684324,0.202524417,0.179404308,,,,,,,,,,0.679147511,-0.10991755,-0.300168975,-0.136173889,-0.037911264,-0.962548211,-0.563831479,-0.257451884
84,22.75,351452.3811,535,89.94110608,0.204528263,0.244058643,0.148883031,,,,,,,,,,0.764488864,-0.10991755,-0.353351901,-0.169443751,0.124076552,-0.583015009,0.012685739,-0.70274168
84.5,22.75,324023.07,609,85.89660735,0.230115003,0.342146422,0.255431277,,,,,,,,,,0.849830217,-0.10991755,-0.421777286,-0.110825424,-0.024047323,-0.278058473,1.374196448,0.851742649
85,22.75,277847.5,474,81.70869479,0.221875368,0.2270021,0.182558526,,,,,,,,,,0.93517157,-0.10991755,-0.536967243,-0.217764264,-0.177423519,-0.376262877,-0.224068179,-0.211433459
85.5,22.75,235761.411,410,88.66211352,0.253061783,0.31282826,0.184939946,,,,,,,,,,1.020512923,-0.10991755,-0.641955547,-0.268461195,0.077235312,-0.0045664,0.967244716,-0.176689761
86,22.75,200358.6798,161,96.34936167,0.236379251,0.216318444,0.171666414,,,,,,,,,,1.105854276,-0.10991755,-0.730271491,-0.465703945,0.358769577,-0.203397794,-0.372363024,-0.370343793
86.5,22.75,157174.2784,212,86.66566135,0.223494655,0.252195937,0.210741579,,,,,,,,,,1.191195629,-0.10991755,-0.837999654,-0.425304827,0.00411816,-0.356963343,0.125635721,0.199742848
87,22.75,124257.1813,73,91.27729622,0.240154109,0.22618208,0.146194726,,,,,,,,,,1.276536982,-0.10991755,-0.920114915,-0.535412226,0.173012569,-0.158407005,-0.235450494,-0.741962673
87.5,22.75,78587.13921,33,106.1909822,0.244846856,0.316587557,0.208687879,,,,,,,,,,1.361878335,-0.10991755,-1.034043777,-0.567097808,0.719204593,-0.102476321,1.019425764,0.169780417
88,22.75,55569.5,14,109.6198224,0.234773225,0.261563862,0.238339953,,,,,,,,,,1.447219688,-0.10991755,-1.091463769,-0.582148459,0.84478087,-0.222539276,0.255667519,0.602388987
88.5,22.75,55569.5,9,88.20769134,0.253863128,0.267705887,0.195911835,,,,,,,,,,1.532561041,-0.10991755,-1.091463769,-0.586109157,0.060592762,0.004984461,0.340922103,-0.016615521
92.5,22.75,0,75,114.3173677,0.505146029,0.197010199,0.09133917,,,,,,,,,,2.215291865,-0.10991755,-1.230087901,-0.533827946,1.016821623,2.999909302,-0.640371767,-1.542277136
69,23.25,0,76,94.73571305,0.371029574,0.234774539,0.150754308,,,,,,,,,,-1.795751726,-0.025637799,-1.230087901,-0.533035807,0.299672047,1.401437217,-0.116182578,-0.675440708
69.5,23.25,55569.5,137,81.00183117,0.343988496,0.244715038,0.142472953,,,,,,,,,,-1.710410373,-0.025637799,-1.091463769,-0.484715294,-0.20331137,1.079147097,0.021796852,-0.796261435
70,23.25,0,89,83.77641664,0.330266448,0.25988921,0.159459042,,,,,,,,,,-1.62506902,-0.025637799,-1.230087901,-0.522737993,-0.101696219,0.915600345,0.232422456,-0.548443098
70.5,23.25,0,19,73.41203087,0.30291416,0.27044943,0.218494483,,,,,,,,,,-1.539727667,-0.025637799,-1.230087901,-0.578187762,-0.481276749,0.589601057,0.379003944,0.312853746
71,23.25,0,2,82.99543218,0.302224687,0.295997451,0.190638688,,,,,,,,,,-1.454386314,-0.025637799,-1.230087901,-0.591654134,-0.130298637,0.581383547,0.733624107,-0.093548034
71.5,23.25,55569.5,3,81.3185036,0.310198881,0.316183465,0.220105958,,,,,,,,,,-1.369044961,-0.025637799,-1.091463769,-0.590861994,-0.191713703,0.676424282,1.013816752,0.33636434
72,23.25,111139,28,91.56536085,0.306820464,0.334743678,0.250296711,,,,,,,,,,-1.283703608,-0.025637799,-0.952839638,-0.571058506,0.183562516,0.63615849,1.271442411,0.776831961
72.5,23.25,111139,68,103.1557768,0.26217333,0.271128054,0.188701882,,,,,,,,,,-1.198362255,-0.025637799,-0.952839638,-0.539372923,0.608044616,0.104029921,0.388423607,-0.121805042
73,23.25,111139,98,96.88563511,0.236913701,0.224149295,0.166444671,,,,,,,,,,-1.113020902,-0.025637799,-0.952839638,-0.515608737,0.378409811,-0.197027931,-0.263666634,-0.446526349
73.5,23.25,124257.1813,130,102.2467912,0.23723448,0.150251083,0.153064787,,,,,,,,,,-1.027679549,-0.025637799,-0.920114915,-0.490260271,0.574754343,-0.193204714,-1.289413246,-0.641732003
74,23.25,157174.2784,188,117.6503983,0.256453416,0.233774376,0.173539835,,,,,,,,,,-0.942338196,-0.025637799,-0.837999654,-0.444316177,1.138889014,0.035856907,-0.130065374,-0.343011541
74.5,23.25,200358.6798,378,119.1205025,0.264483849,0.230292128,0.134856205,,,,,,,,,,-0.856996843,-0.025637799,-0.730271491,-0.293809661,1.192729439,0.13156793,-0.178400835,-0.907385887
75,23.25,248514.3626,429,112.0988675,0.268911857,0.183095046,0.121011889,,,,,,,,,,-0.77165549,-0.025637799,-0.610141929,-0.253410544,0.935572285,0.184343312,-0.833521515,-1.109367365
75.5,23.25,299250.9119,484,101.2725103,0.243160166,0.206278844,0.142696862,,,,,,,,,,-0.686314137,-0.025637799,-0.483574116,-0.209842868,0.539072724,-0.1225792,-0.511718029,-0.792994717
76,23.25,351452.3811,497,104.305291,0.245958065,0.181942499,0.140331568,,,,,,,,,,-0.600972784,-0.025637799,-0.353351901,-0.199545054,0.650143899,-0.089232334,-0.849519483,-0.827503145
76.5,23.25,404552.0661,467,104.5014792,0.213850667,0.196489691,0.156657272,,,,,,,,,,-0.515631431,-0.025637799,-0.220888991,-0.22330924,0.657329006,-0.471905582,-0.647596696,-0.589319487
77,23.25,458237.8251,476,118.2382213,0.246737533,0.17808376,0.108336935,,,,,,,,,,-0.430290078,-0.025637799,-0.086964055,-0.216179984,1.160417175,-0.079942215,-0.903080839,-1.294288451
77.5,23.25,512325.4731,470,115.7584927,0.215001197,0.198910657,0.163930008,,,,,,,,,,-0.344948725,-0.025637799,0.047963437,-0.220932822,1.069600727,-0.458192946,-0.613992396,-0.483213994
78,23.25,566699.9313,396,106.8567196,0.220720577,0.241866426,0.166956195,,,,,,,,,,-0.259607372,-0.025637799,0.183606407,-0.279551149,0.743586255,-0.390026297,-0.017743403,-0.439063476
78.5,23.25,621285.8933,360,100.3430368,0.208609208,0.296752724,0.22921325,,,,,,,,,,-0.174266019,-0.025637799,0.319776997,-0.308068173,0.505032111,-0.534376111,0.744107699,0.469235065
79,23.25,676032.1657,417,97.85674959,0.183601071,0.189980422,0.124022107,,,,,,,,,,-0.088924666,-0.025637799,0.456347498,-0.262916218,0.413975464,-0.832436545,-0.737948823,-1.065449827
79.5,23.25,711636.8352,360,110.7848188,0.208556349,0.262658412,0.157809004,,,,,,,,,,-0.003583313,-0.025637799,0.545167199,-0.308068173,0.887447166,-0.535006113,0.270860457,-0.572516307
80,23.25,678312.1784,390,107.0302167,0.216707678,0.296017809,0.232668489,,,,,,,,,,0.08175804,-0.025637799,0.462035236,-0.284303986,0.749940334,-0.437854187,0.733906687,0.519645232
80.5,23.25,633589.79,585,117.4664705,0.220301699,0.208912409,0.165502363,,,,,,,,,,0.167099393,-0.025637799,0.350470399,-0.129836773,1.132152926,-0.395018711,-0.475162742,-0.46027414
81,23.25,590711.8996,621,92.29289186,0.20509551,0.246092409,0.229341106,,,,,,,,,,0.252440746,-0.025637799,0.243506861,-0.101319749,0.21020728,-0.576254254,0.040915496,0.471100419
81.5,23.25,550109.9943,472,83.52853867,0.207626844,0.305713704,0.212846475,,,,,,,,,,0.337782099,-0.025637799,0.142221014,-0.219348543,-0.110774388,-0.546084453,0.868490883,0.230452202
82,23.25,512325.4731,551,85.6451607,0.193772158,0.253610885,0.238558082,,,,,,,,,,0.423123452,-0.025637799,0.047963437,-0.156769518,-0.03325619,-0.711212057,0.145275955,0.605571377
82.5,23.25,478026.9235,571,101.1692481,0.203241215,0.298757499,0.209343381,,,,,,,,,,0.508464805,-0.025637799,-0.037598007,-0.140926727,0.535290897,-0.59835474,0.771935046,0.179343855
83,23.25,448015.633,564,114.2008127,0.204025138,0.250219872,0.228704143,,,,,,,,,,0.593806158,-0.025637799,-0.112464419,-0.146471704,1.012552966,-0.589011524,0.098206885,0.461807455
83.5,23.25,423204.7089,875,83.73148865,0.192931531,0.230277211,0.14622711,,,,,,,,,,0.679147511,-0.025637799,-0.174357954,0.099883698,-0.103341641,-0.721231102,-0.178607891,-0.741490207
84,23.25,400717.3596,891,83.25459063,0.214451584,0.196089159,0.111645971,,,,,,,,,,0.764488864,-0.025637799,-0.230455081,0.112557931,-0.120807336,-0.464743529,-0.653156294,-1.246011311
84.5,23.25,355818.4176,667,82.73911285,0.206538245,0.236422178,0.16446783,,,,,,,,,,0.849830217,-0.025637799,-0.342460351,-0.064881329,-0.139685959,-0.559058962,-0.09331247,-0.475367446
85,23.25,314348.5568,672,86.41427051,0.19985791,0.192542175,0.123430006,,,,,,,,,,0.93517157,-0.025637799,-0.445911407,-0.060920631,-0.005088663,-0.63867879,-0.702390324,-1.074088277
85.5,23.25,277847.5,524,74.88273784,0.214681434,0.181806984,0.156801106,,,,,,,,,,1.020512923,-0.025637799,-0.536967243,-0.178157286,-0.427414249,-0.462004053,-0.851400503,-0.587221022
86,23.25,235761.411,412,93.45374627,0.202721396,0.144455033,0.097428789,,,,,,,,,,1.105854276,-0.025637799,-0.641955547,-0.266876916,0.252721882,-0.604550222,-1.369865513,-1.453432714
