Longitude,Latitude,Elevation (m),Distance (m),L-CV,L-Skew,L-kurtosis,,,,,,,,,,,Longitude,Latitude,Elevation (m),Distance (m),L-CV,L-Skew,L-kurtosis
79.25,11.5,40,39293.5696,0.277221975,0.220905092,0.342526457,,,,,,,,,,,-0.027160637,-2.016420809,-0.556593758,-1.145051006,0.280301931,-0.330371061,2.343992844
79.5,11.5,17,27784.75,0.288869275,0.177483034,0.231922303,,,,,,,,,,,0.015757035,-2.016420809,-0.575002831,-1.173808689,0.420412496,-0.983484248,0.578607858
79.75,11.5,5,0,0.269978614,0.154229262,0.21129981,,,,,,,,,,,0.058674708,-2.016420809,-0.584607564,-1.243235881,0.193168312,-1.33324531,0.249446266
75.5,11.75,24,0,0.171283291,0.218876423,0.179183133,,,,,,,,,,,-0.670925727,-1.974279305,-0.56940007,-1.243235881,-0.994081732,-0.360884365,-0.263177332
75.75,11.75,167,27784.75,0.181566082,0.190402637,0.155361264,,,,,,,,,,,-0.628008055,-1.974279305,-0.454943662,-1.173808689,-0.870385454,-0.7891599,-0.643405093
76,11.75,760,39293.5696,0.27075678,0.21449864,0.104565566,,,,,,,,,,,-0.585090382,-1.974279305,0.019690253,-1.145051006,0.202529218,-0.426730802,-1.454169964
76.25,11.75,945,62128.59065,0.270790035,0.250435703,0.153437512,,,,,,,,,,,-0.542172709,-1.974279305,0.167763228,-1.087991957,0.202929257,0.113800228,-0.674110657
76.5,11.75,911,87863.09528,0.232655705,0.276476321,0.205755884,,,,,,,,,,,-0.499255037,-1.974279305,0.140549816,-1.023687819,-0.255805601,0.50547837,0.160958055
76.75,11.75,853,114559.4563,0.212451851,0.275733186,0.279967157,,,,,,,,,,,-0.456337364,-1.974279305,0.094126938,-0.95698024,-0.498846768,0.494300842,1.34546571
77,11.75,823,138923.75,0.200503413,0.2508818,0.228581383,,,,,,,,,,,-0.413419691,-1.974279305,0.070115104,-0.896099919,-0.642579856,0.120509993,0.525282465
77.25,11.75,1045,162011.535,0.212999709,0.208109588,0.182927093,,,,,,,,,,,-0.370502019,-1.974279305,0.247802674,-0.838409276,-0.49225634,-0.52282883,-0.203418901
77.5,11.75,1112,186385.7653,0.170758532,0.219212432,0.216415074,,,,,,,,,,,-0.327584346,-1.974279305,0.301429103,-0.777504126,-1.000394292,-0.355830439,0.331092478
77.75,11.75,681,194493.25,0.192383321,0.218409022,0.23393826,,,,,,,,,,,-0.284666673,-1.974279305,-0.043540909,-0.757245534,-0.740260063,-0.367914566,0.610785133
78,11.75,292,166708.5,0.229979787,0.401306457,0.329694567,,,,,,,,,,,-0.241749001,-1.974279305,-0.354894354,-0.826672727,-0.287995411,2.383054231,2.139179325
78.25,11.75,766,138923.75,0.24951876,0.346487593,0.304124103,,,,,,,,,,,-0.198831328,-1.974279305,0.02449262,-0.896099919,-0.052952393,1.558521157,1.731041732
78.5,11.75,373,111139,0.207861272,0.145479075,0.172754361,,,,,,,,,,,-0.155913655,-1.974279305,-0.290062403,-0.965527111,-0.55406889,-1.464857278,-0.365788827
78.75,11.75,774,83354.25,0.22411529,0.172675359,0.167888732,,,,,,,,,,,-0.112995983,-1.974279305,0.030895775,-1.034954304,-0.35854206,-1.05579671,-0.443450543
79,11.75,116,55569.5,0.246909172,0.204036502,0.194054314,,,,,,,,,,,-0.07007831,-1.974279305,-0.495763779,-1.104381496,-0.084344291,-0.584092305,-0.025814099
79.25,11.75,69,27784.75,0.261182396,0.146612378,0.121117441,,,,,,,,,,,-0.027160637,-1.974279305,-0.533382319,-1.173808689,0.087354684,-1.447811215,-1.189980686
79.5,11.75,27,0,0.230875855,0.22926117,0.209308951,,,,,,,,,,,0.015757035,-1.974279305,-0.566998886,-1.243235881,-0.27721621,-0.204686905,0.217669588
79.75,11.75,11,0,0.247619648,0.184877242,0.148992937,,,,,,,,,,,0.058674708,-1.974279305,-0.579805198,-1.243235881,-0.075797658,-0.872267623,-0.745051808
75.5,12,19,27784.75,0.164588637,0.171274134,0.175933813,,,,,,,,,,,-0.670925727,-1.932137801,-0.573402042,-1.173808689,-1.07461471,-1.0768726,-0.315040671
75.75,12,82,39293.5696,0.223484752,0.259016841,0.178618567,,,,,,,,,,,-0.628008055,-1.932137801,-0.522977191,-1.145051006,-0.366127083,0.242869522,-0.272188534
76,12,827,62128.59065,0.2580565,0.338914162,0.24780496,,,,,,,,,,,-0.585090382,-1.932137801,0.073316682,-1.087991957,0.049751888,1.44460883,0.832115554
76.25,12,740,78587.13921,0.229851632,0.354422611,0.28025452,,,,,,,,,,,-0.542172709,-1.932137801,0.003682364,-1.04686613,-0.289537045,1.67787213,1.350052394
76.5,12,687,100179.3399,0.216955344,0.278181146,0.265587351,,,,,,,,,,,-0.499255037,-1.932137801,-0.038738543,-0.992912581,-0.444672243,0.531120722,1.115945455
76.75,12,706,124257.1813,0.21783529,0.295807601,0.230556855,,,,,,,,,,,-0.456337364,-1.932137801,-0.023531048,-0.932748033,-0.43408698,0.796241048,0.556813547
77,12,677,149625.4559,0.222079366,0.292884605,0.217098032,,,,,,,,,,,-0.413419691,-1.932137801,-0.046742487,-0.869359013,-0.383033098,0.75227613,0.341993369
77.25,12,721,175726.1906,0.25339617,0.322133029,0.198935244,,,,,,,,,,,-0.370502019,-1.932137801,-0.011525131,-0.804139757,-0.0063093,1.192203031,0.052091841
77.5,12,443,200358.6798,0.18097314,0.243208758,0.170791671,,,,,,,,,,,-0.327584346,-1.932137801,-0.234034791,-0.742589281,-0.877518218,0.005099413,-0.397115891
77.75,12,457,196467.8513,0.187949642,0.187771534,0.223360871,,,,,,,,,,,-0.284666673,-1.932137801,-0.222829268,-0.752311496,-0.793594765,-0.828734442,0.441956359
78,12,465,169008.0414,0.185747551,0.234042215,0.230795607,,,,,,,,,,,-0.241749001,-1.932137801,-0.216426113,-0.820926744,-0.820084699,-0.132774985,0.560624337
78.25,12,437,141674.9828,0.20555053,0.220790751,0.200479471,,,,,,,,,,,-0.198831328,-1.932137801,-0.238837158,-0.889225271,-0.581865836,-0.332090869,0.076739696
78.5,12,384,114559.4563,0.197288551,0.200728241,0.175933435,,,,,,,,,,,-0.155913655,-1.932137801,-0.281258064,-0.95698024,-0.681252865,-0.633852012,-0.315046705
78.75,12,423,87863.09528,0.244249163,0.252107951,0.198860749,,,,,,,,,,,-0.112995983,-1.932137801,-0.25004268,-1.023687819,-0.116342725,0.138952587,0.050902805
79,12,145,62128.59065,0.222975922,0.161901662,0.137289877,,,,,,,,,,,-0.07007831,-1.932137801,-0.47255234,-1.087991957,-0.372248026,-1.217844386,-0.931847743
79.25,12,105,39293.5696,0.247294946,0.199725447,0.193045901,,,,,,,,,,,-0.027160637,-1.932137801,-0.504568118,-1.145051006,-0.079703644,-0.648935083,-0.041909671
79.5,12,40,27784.75,0.247151014,0.196040657,0.2414872,,,,,,,,,,,0.015757035,-1.932137801,-0.556593758,-1.173808689,-0.081435066,-0.70435818,0.731275954
79.75,12,31,0,0.253271514,0.213315674,0.191815934,,,,,,,,,,,0.058674708,-1.932137801,-0.563797309,-1.243235881,-0.007808842,-0.444523849,-0.061541531
75.25,12.25,37,27784.75,0.165343452,0.192752453,0.196711516,,,,,,,,,,,-0.7138434,-1.889996297,-0.558994942,-1.173808689,-1.065534703,-0.753816209,0.016598273
75.5,12.25,396,39293.5696,0.201372036,0.16920384,0.160683861,,,,,,,,,,,-0.670925727,-1.889996297,-0.271653331,-1.145051006,-0.632130803,-1.108011988,-0.558449579
75.75,12.25,895,62128.59065,0.240195197,0.262320254,0.200067044,,,,,,,,,,,-0.628008055,-1.889996297,0.127743505,-1.087991957,-0.16510969,0.29255631,0.070156829
76,12.25,889,78587.13921,0.231899704,0.371270178,0.294306632,,,,,,,,,,,-0.585090382,-1.889996297,0.122941138,-1.04686613,-0.264899874,1.931277166,1.57434223
76.25,12.25,798,100179.3399,0.191641987,0.314797769,0.335621829,,,,,,,,,,,-0.542172709,-1.889996297,0.050105242,-0.992912581,-0.749177901,1.081873045,2.233786074
76.5,12.25,791,117880.7055,0.206577665,0.329570912,0.273093089,,,,,,,,,,,-0.499255037,-1.889996297,0.044502481,-0.948681263,-0.569509971,1.304076574,1.235746716
76.75,12.25,716,138923.75,0.209138163,0.255370038,0.194969326,,,,,,,,,,,-0.456337364,-1.889996297,-0.015527103,-0.896099919,-0.538708599,0.188017789,-0.011209327
77,12.25,640,162011.535,0.192601947,0.221355827,0.173111023,,,,,,,,,,,-0.413419691,-1.889996297,-0.076357082,-0.838409276,-0.737630114,-0.323591535,-0.360096041
77.25,12.25,625,186385.7653,0.192866035,0.173834848,0.190879009,,,,,,,,,,,-0.370502019,-1.889996297,-0.088362999,-0.777504126,-0.734453281,-1.038356783,-0.076496063
77.5,12.25,543,211602.3544,0.177809287,0.120787449,0.153201073,,,,,,,,,,,-0.327584346,-1.889996297,-0.153995345,-0.71449413,-0.915577616,-1.836245169,-0.677884529
77.75,12.25,555,202276.0331,0.175320111,0.174185738,0.208324885,,,,,,,,,,,-0.284666673,-1.889996297,-0.144390611,-0.737798291,-0.945521024,-1.03307903,0.201962625
78,12.25,507,175726.1906,0.177134085,0.138631412,0.166054074,,,,,,,,,,,-0.241749001,-1.889996297,-0.182809545,-0.804139757,-0.923699922,-1.567853295,-0.472734051
78.25,12.25,430,149625.4559,0.227319443,0.277367951,0.230605248,,,,,,,,,,,-0.198831328,-1.889996297,-0.244439919,-0.869359013,-0.319997875,0.518889418,0.557585962
78.5,12.25,376,124257.1813,0.201225002,0.296613226,0.268732192,,,,,,,,,,,-0.155913655,-1.889996297,-0.28766122,-0.932748033,-0.633899541,0.808358491,1.166141174
78.75,12.25,293,100179.3399,0.207641197,0.236965777,0.236150349,,,,,,,,,,,-0.112995983,-1.889996297,-0.35409396,-0.992912581,-0.55671627,-0.088801554,0.646092927
79,12.25,195,78587.13921,0.210202274,0.255950733,0.250676574,,,,,,,,,,,-0.07007831,-1.889996297,-0.432532617,-1.04686613,-0.525907933,0.196752049,0.877950218
79.25,12.25,134,55569.5,0.229150614,0.242243526,0.22602955,,,,,,,,,,,-0.027160637,-1.889996297,-0.481356679,-1.104381496,-0.297969903,-0.009418686,0.484551918
79.5,12.25,62,27784.75,0.212976618,0.145539305,0.220394856,,,,,,,,,,,0.015757035,-1.889996297,-0.53898508,-1.173808689,-0.492534112,-1.463951356,0.394614933
79.75,12.25,45,0,0.26282728,0.213698557,0.229623971,,,,,,,,,,,0.058674708,-1.889996297,-0.552591786,-1.243235881,0.107141727,-0.438764888,0.541923515
80,12.25,5,0,0.335086136,-0.003241787,0.349447923,,,,,,,,,,,0.101592381,-1.889996297,-0.584607564,-1.243235881,0.976375723,-3.701774656,2.454468371
75,12.5,1,0,0.134115808,0.13063589,0.168214804,,,,,,,,,,,-0.756761072,-1.847854793,-0.587809142,-1.243235881,-1.441185956,-1.688114312,-0.438246013
75.25,12.5,183,27784.75,0.169838597,0.175846914,0.223255256,,,,,,,,,,,-0.7138434,-1.847854793,-0.442137351,-1.173808689,-1.0114606,-1.008093205,0.440270607
75.5,12.5,197,55569.5,0.157046094,0.149484263,0.185668273,,,,,,,,,,,-0.670925727,-1.847854793,-0.430931828,-1.104381496,-1.165347322,-1.40461506,-0.159666132
75.75,12.5,1049,78587.13921,0.24031261,0.315017648,0.214646354,,,,,,,,,,,-0.628008055,-1.847854793,0.251004252,-1.04686613,-0.163697276,1.085180255,0.302861425
76,12.5,866,100179.3399,0.235347801,0.356202061,0.259170894,,,,,,,,,,,-0.585090382,-1.847854793,0.104532066,-0.992912581,-0.223421178,1.70463692,1.013530524
76.25,12.5,807,117880.7055,0.207493192,0.346705343,0.336564383,,,,,,,,,,,-0.542172709,-1.847854793,0.057308793,-0.948681263,-0.558496688,1.561796344,2.248830451
76.5,12.5,791,138923.75,0.218498993,0.269225219,0.224704723,,,,,,,,,,,-0.499255037,-1.847854793,0.044502481,-0.896099919,-0.426103001,0.396414209,0.46340597
76.75,12.5,734,157174.2784,0.210388031,0.19525012,0.147406894,,,,,,,,,,,-0.456337364,-1.847854793,-0.001120003,-0.850496379,-0.523673379,-0.716248684,-0.7703671
77,12.5,659,177909.2088,0.204392263,0.303350283,0.263830756,,,,,,,,,,,-0.413419691,-1.847854793,-0.061149587,-0.798684936,-0.595799146,0.909690878,1.087907933
77.25,12.5,643,200358.6798,0.190007227,0.276277311,0.17994789,,,,,,,,,,,-0.370502019,-1.847854793,-0.073955899,-0.742589281,-0.768843157,0.502485051,-0.250970824
77.5,12.5,727,224007.8165,0.187540132,0.131980701,0.142738922,,,,,,,,,,,-0.327584346,-1.847854793,-0.006722764,-0.68349596,-0.798520943,-1.667886947,-0.844873956
77.75,12.5,883,211602.3544,0.168674546,0.16513775,0.197652354,,,,,,,,,,,-0.284666673,-1.847854793,0.118138772,-0.71449413,-1.025463489,-1.169170237,0.031615262
78,12.5,696,186385.7653,0.17605795,0.158760805,0.169027682,,,,,,,,,,,-0.241749001,-1.847854793,-0.031534992,-0.777504126,-0.93664523,-1.265086162,-0.425271431
78.25,12.5,583,162011.535,0.189237054,0.194103056,0.219254787,,,,,,,,,,,-0.198831328,-1.847854793,-0.121979566,-0.838409276,-0.778107912,-0.733501727,0.376417961
78.5,12.5,422,138923.75,0.201577163,0.138264771,0.211540063,,,,,,,,,,,-0.155913655,-1.847854793,-0.250843075,-0.896099919,-0.629663239,-1.573367959,0.253281013
78.75,12.5,1017,114559.4563,0.200879375,0.169462014,0.196349741,,,,,,,,,,,-0.112995983,-1.847854793,0.225391629,-0.95698024,-0.638057242,-1.104128781,0.010823878
79,12.5,214,87863.09528,0.185790007,0.198301707,0.132942024,,,,,,,,,,,-0.07007831,-1.847854793,-0.417325122,-1.023687819,-0.819573977,-0.670349622,-1.001245086
79.25,12.5,166,62128.59065,0.22023324,0.236323152,0.209986738,,,,,,,,,,,-0.027160637,-1.847854793,-0.455744056,-1.087991957,-0.405240971,-0.098467306,0.228487943
79.5,12.5,104,39293.5696,0.25373166,0.282508489,0.261758019,,,,,,,,,,,0.015757035,-1.847854793,-0.505368513,-1.145051006,-0.002273541,0.596208488,1.054824376
79.75,12.5,46,27784.75,0.240914261,0.159109501,0.141738003,,,,,,,,,,,0.058674708,-1.847854793,-0.551791392,-1.173808689,-0.156459748,-1.259841409,-0.860849914
80,12.5,17,0,0.23304209,0.244617469,0.212168528,,,,,,,,,,,0.101592381,-1.847854793,-0.575002831,-1.243235881,-0.251157603,0.0262879,0.263312126
75,12.75,90,27784.75,0.143159072,0.10890359,0.123634542,,,,,,,,,,,-0.756761072,-1.805713289,-0.516574035,-1.173808689,-1.332400501,-2.014990843,-1.149804506
75.25,12.75,116,39293.5696,0.136136692,0.054128132,0.160577528,,,,,,,,,,,-0.7138434,-1.805713289,-0.495763779,-1.145051006,-1.416875841,-2.838871046,-0.560146791
75.5,12.75,120,62128.59065,0.211423923,0.278544482,0.148187139,,,,,,,,,,,-0.670925727,-1.805713289,-0.492562202,-1.087991957,-0.511212173,0.536585675,-0.757913384
75.75,12.75,927,87863.09528,0.191106317,0.260899195,0.235618957,,,,,,,,,,,-0.628008055,-1.805713289,0.153356128,-1.023687819,-0.755621714,0.271182096,0.637611225
76,12.75,958,114559.4563,0.200004078,0.230001446,0.164802303,,,,,,,,,,,-0.585090382,-1.805713289,0.178168356,-0.95698024,-0.64858658,-0.193552379,-0.492713931
76.25,12.75,865,138923.75,0.202913395,0.22555283,0.21576582,,,,,,,,,,,-0.542172709,-1.805713289,0.103731671,-0.896099919,-0.613589108,-0.260464218,0.320729547
76.5,12.75,848,157174.2784,0.196422092,0.170395939,0.156562355,,,,,,,,,,,-0.499255037,-1.805713289,0.090124965,-0.850496379,-0.691675886,-1.090081572,-0.624234132
76.75,12.75,789,177909.2088,0.182773058,0.171852537,0.186970189,,,,,,,,,,,-0.456337364,-1.805713289,0.042901692,-0.798684936,-0.855866202,-1.068172814,-0.138885873
77,12.75,663,196467.8513,0.13772213,0.126361416,0.180099513,,,,,,,,,,,-0.413419691,-1.805713289,-0.05794801,-0.752311496,-1.397803901,-1.752406873,-0.248550725
77.25,12.75,745,217005.8383,0.176890341,0.215052676,0.191707483,,,,,,,,,,,-0.370502019,-1.805713289,0.007684336,-0.700992165,-0.926632027,-0.418397521,-0.063272549
77.5,12.75,718,239013.4618,0.179599985,0.16674038,0.165222164,,,,,,,,,,,-0.327584346,-1.805713289,-0.013926314,-0.646000578,-0.894036512,-1.145065004,-0.486012408
77.75,12.75,888,224007.8165,0.200424439,0.146123054,0.149463506,,,,,,,,,,,-0.284666673,-1.805713289,0.122140744,-0.68349596,-0.64352987,-1.45517116,-0.73754092
78,12.75,786,200358.6798,0.207043837,0.246865327,0.169796407,,,,,,,,,,,-0.241749001,-1.805713289,0.040500509,-0.742589281,-0.56390218,0.060098037,-0.413001589
78.25,12.75,791,175726.1906,0.183290319,0.166202372,0.144395642,,,,,,,,,,,-0.198831328,-1.805713289,0.044502481,-0.804139757,-0.849643839,-1.153157208,-0.818430567
78.5,12.75,439,149625.4559,0.204751354,0.168010987,0.195140843,,,,,,,,,,,-0.155913655,-1.805713289,-0.237236369,-0.869359013,-0.59147948,-1.125953746,-0.008471694
78.75,12.75,457,124257.1813,0.220227081,0.234856406,0.185219882,,,,,,,,,,,-0.112995983,-1.805713289,-0.222829268,-0.932748033,-0.40531506,-0.120528701,-0.16682303
79,12.75,645,100179.3399,0.208192162,0.259098494,0.212410493,,,,,,,,,,,-0.07007831,-1.805713289,-0.07235511,-0.992912581,-0.550088467,0.244097669,0.267174199
79.25,12.75,171,78587.13921,0.215450654,0.250254864,0.185843669,,,,,,,,,,,-0.027160637,-1.805713289,-0.451742084,-1.04686613,-0.46277283,0.11108022,-0.156866585
79.5,12.75,116,55569.5,0.254548158,0.330408275,0.291083026,,,,,,,,,,,0.015757035,-1.805713289,-0.495763779,-1.104381496,0.007548477,1.316671389,1.522889319
79.75,12.75,63,27784.75,0.238624884,0.269435803,0.191730786,,,,,,,,,,,0.058674708,-1.805713289,-0.538184686,-1.173808689,-0.183999685,0.399581612,-0.062900603
80,12.75,45,0,0.219248948,0.244167878,0.179045947,,,,,,,,,,,0.101592381,-1.805713289,-0.552591786,-1.243235881,-0.417081458,0.019525581,-0.265366998
75,13,77,27784.75,0.136864046,0.17136215,0.153494551,,,,,,,,,,,-0.756761072,-1.763571785,-0.526979163,-1.173808689,-1.408126176,-1.075548748,-0.673200241
75.25,13,104,55569.5,0.148061611,0.183394093,0.19616748,,,,,,,,,,,-0.7138434,-1.763571785,-0.505368513,-1.104381496,-1.273425674,-0.894575735,0.007914757
75.5,13,429,78587.13921,0.199903893,0.168109608,0.180176342,,,,,,,,,,,-0.670925727,-1.763571785,-0.245240313,-1.04686613,-0.64979175,-1.124470383,-0.247324435
75.75,13,915,100179.3399,0.192015692,0.239209875,0.185896342,,,,,,,,,,,-0.628008055,-1.763571785,0.143751394,-0.992912581,-0.744682437,-0.055047972,-0.156025856
76,13,927,124257.1813,0.216717345,0.199346814,0.215818302,,,,,,,,,,,-0.585090382,-1.763571785,0.153356128,-0.932748033,-0.447535239,-0.65463012,0.321567227
76.25,13,933,149625.4559,0.203082847,0.256770372,0.176399483,,,,,,,,,,,-0.542172709,-1.763571785,0.158158495,-0.869359013,-0.611550695,0.209080278,-0.307607977
76.5,13,904,175726.1906,0.18883394,0.225936896,0.210130961,,,,,,,,,,,-0.499255037,-1.763571785,0.134947055,-0.804139757,-0.78295715,-0.254687464,0.230789928
76.75,13,822,196467.8513,0.186683533,0.146085521,0.142319226,,,,,,,,,,,-0.456337364,-1.763571785,0.06931471,-0.752311496,-0.808825354,-1.455735696,-0.851572845
77,13,758,217005.8383,0.190891023,0.186502565,0.145106348,,,,,,,,,,,-0.413419691,-1.763571785,0.018089464,-0.700992165,-0.758211581,-0.847821064,-0.807086782
77.25,13,846,235761.411,0.170779039,0.132326283,0.131837374,,,,,,,,,,,-0.370502019,-1.763571785,0.088524177,-0.654126645,-1.000147604,-1.662689032,-1.018876725
77.5,13,905,256162.7366,0.206694061,0.109982416,0.181893731,,,,,,,,,,,-0.327584346,-1.763571785,0.13574745,-0.603148797,-0.568109791,-1.998764171,-0.219912691
77.75,13,876,237393.0009,0.194363336,0.19929728,0.218085113,,,,,,,,,,,-0.284666673,-1.763571785,0.11253601,-0.650049707,-0.71644158,-0.655375163,0.357748455
78,13,868,211602.3544,0.213937059,0.278276878,0.232916033,,,,,,,,,,,-0.241749001,-1.763571785,0.106132855,-0.71449413,-0.480980539,0.532560631,0.594469071
78.25,13,845,186385.7653,0.212640644,0.195521835,0.167532275,,,,,,,,,,,-0.198831328,-1.763571785,0.087723782,-0.777504126,-0.496575693,-0.712161806,-0.449140056
78.5,13,711,162011.535,0.220269144,0.230865396,0.15348529,,,,,,,,,,,-0.155913655,-1.763571785,-0.019529076,-0.838409276,-0.404809065,-0.180557667,-0.673348059
78.75,13,409,138923.75,0.195726122,0.208958818,0.152236274,,,,,,,,,,,-0.112995983,-1.763571785,-0.261248203,-0.896099919,-0.70004802,-0.510055522,-0.693283965
79,13,293,111139,0.238247654,0.265118037,0.186241682,,,,,,,,,,,-0.07007831,-1.763571785,-0.35409396,-0.965527111,-0.188537553,0.334637894,-0.150513784
79.25,13,199,83354.25,0.22890573,0.212372038,0.166923715,,,,,,,,,,,-0.027160637,-1.763571785,-0.429331039,-1.034954304,-0.300915722,-0.458717122,-0.458853459
79.5,13,114,55569.5,0.250253471,0.226912319,0.134086582,,,,,,,,,,,0.015757035,-1.763571785,-0.497364568,-1.104381496,-0.044114227,-0.240016081,-0.982976464
79.75,13,70,27784.75,0.258101199,0.301328509,0.251928832,,,,,,,,,,,0.058674708,-1.763571785,-0.532581925,-1.173808689,0.050289592,0.879281281,0.897937871
80,13,34,0,0.2231313,0.235785615,0.197711583,,,,,,,,,,,0.101592381,-1.763571785,-0.561396125,-1.243235881,-0.370378915,-0.106552425,0.032560633
80.25,13,7,0,0.435047743,-0.262979054,0.507440563,,,,,,,,,,,0.144510053,-1.763571785,-0.583006776,-1.243235881,2.178858462,-7.608494927,4.976234727
74.75,13.25,13,0,0.138318124,0.148577239,0.187426238,,,,,,,,,,,-0.799678745,-1.721430281,-0.578204409,-1.243235881,-1.390634423,-1.41825765,-0.131606742
75,13.25,50,27784.75,0.157631166,0.131959781,0.173886525,,,,,,,,,,,-0.756761072,-1.721430281,-0.548589814,-1.173808689,-1.15830923,-1.668201606,-0.347718029
75.25,13.25,939,55569.5,0.182584564,0.172438574,0.146912134,,,,,,,,,,,-0.7138434,-1.721430281,0.162960861,-1.104381496,-0.85813368,-1.059358204,-0.778264108
75.5,13.25,773,83354.25,0.196134699,0.15248615,0.138891545,,,,,,,,,,,-0.670925727,-1.721430281,0.030095381,-1.034954304,-0.695133065,-1.359463539,-0.906283056
75.75,13.25,1057,111139,0.178711176,0.162459318,0.1276954,,,,,,,,,,,-0.628008055,-1.721430281,0.257407408,-0.965527111,-0.904728391,-1.209456656,-1.084987974
76,13.25,845,138923.75,0.176424215,0.145202881,0.202115504,,,,,,,,,,,-0.585090382,-1.721430281,0.087723782,-0.896099919,-0.932239265,-1.469011525,0.102852893
76.25,13.25,854,162011.535,0.18262764,0.130578046,0.149283329,,,,,,,,,,,-0.542172709,-1.721430281,0.094927332,-0.838409276,-0.8576155,-1.688984346,-0.740416777
76.5,13.25,848,186385.7653,0.217472721,0.258880764,0.171167779,,,,,,,,,,,-0.499255037,-1.721430281,0.090124965,-0.777504126,-0.438448485,0.240822781,-0.391112722
