0.83119,-0.75218,0.03490,-1.17381,-0.27151,-0.78922,-0.67632
0.87411,-0.75218,-0.44134,-1.24324,-0.20345,-0.28678,-0.44677
-1.05718,-0.71003,-0.56220,-1.17381,-0.91115,-1.33267,-0.04001
-1.01427,-0.71003,-0.47255,-1.10438,-0.41277,-1.24166,-0.05720
-0.97135,-0.71003,-0.01153,-1.03495,0.03181,0.64918,-0.16270
-0.92843,-0.71003,-0.04354,-0.96553,-0.19533,0.39881,0.54399
-0.88551,-0.71003,0.06611,-0.89610,-0.14287,1.26237,1.89521
-0.84260,-0.71003,-0.11958,-0.82667,-0.29501,1.11524,2.29859
-0.79968,-0.71003,0.02129,-0.75725,-0.40945,-0.91424,-0.66086
-0.75676,-0.71003,-0.16680,-0.68782,-0.45621,-0.17102,0.68914
-0.71384,-0.71003,-0.17641,-0.61839,-0.52327,-0.63103,0.06029
-0.67093,-0.71003,-0.19642,-0.54896,-0.52217,-1.25913,0.25647
-0.62801,-0.71003,-0.22123,-0.47954,-0.36248,-0.58064,0.57659
-0.58509,-0.71003,-0.24844,-0.41011,-0.01573,1.49391,0.82687
-0.54217,-0.71003,-0.26445,-0.34068,-0.22451,0.99449,1.03445
-0.49926,-0.71003,-0.25084,-0.27126,0.09184,2.01137,1.43344
-0.45634,-0.71003,-0.26285,-0.20183,-0.03836,2.22156,1.81574
-0.41342,-0.71003,-0.28446,-0.13240,-0.16227,0.71772,0.71543
-0.37050,-0.71003,-0.29326,-0.06297,-0.32517,-0.31382,-0.36953
-0.32758,-0.71003,-0.27485,-0.06093,-0.43284,-0.12672,-0.89025
-0.28467,-0.71003,-0.22523,-0.10455,-0.41717,-0.28186,-0.60296
-0.24175,-0.71003,-0.27245,-0.14550,-0.13576,0.46416,-0.39347
-0.19883,-0.71003,-0.27886,-0.18348,-0.17397,0.33248,-0.46943
-0.15591,-0.71003,-0.24924,-0.21816,-0.20064,0.59595,-0.39804
-0.11300,-0.71003,-0.35089,-0.25649,0.01761,0.95656,-0.51273
-0.07008,-0.71003,-0.15560,-0.29892,-0.09129,0.39702,0.31329
-0.02716,-0.71003,-0.25645,-0.33802,-0.01483,0.60572,-0.03134
0.01576,-0.71003,-0.43013,-0.37332,-0.13786,-0.81094,-1.44534
0.05867,-0.71003,-0.47575,-0.40434,-0.20716,0.79808,0.87479
0.10159,-0.71003,-0.31648,-0.43061,-0.40330,0.61488,0.74498
0.14451,-0.71003,-0.40132,-0.45776,-0.58028,0.30388,0.38935
0.18743,-0.71003,-0.41733,-0.50521,-0.72165,-0.13626,-0.01202
0.23035,-0.71003,-0.37330,-0.55594,-0.88834,-1.29161,-1.20851
0.27326,-0.71003,-0.12838,-0.60315,-0.85357,-0.69253,-0.54805
0.31618,-0.71003,0.04210,-0.64600,-0.73790,-0.21341,-0.30738
0.35910,-0.71003,-0.24604,-0.68350,-0.67843,-1.61492,-1.05704
0.40202,-0.71003,-0.14839,-0.71449,-0.59082,-1.47428,-0.95939
0.44493,-0.71003,-0.13559,-0.75231,-0.41640,-0.57119,-0.40792
0.48785,-0.71003,-0.11878,-0.79868,-0.26981,-0.29010,-0.83657
0.53077,-0.71003,-0.12838,-0.85050,-0.08023,0.37357,-0.70389
0.57369,-0.71003,-0.12838,-0.89610,0.35275,1.52308,0.25693
0.61660,-0.71003,0.07092,-0.94868,-0.07439,1.27862,0.75830
0.65952,-0.71003,0.06131,-0.99291,-0.37603,0.55949,0.30017
0.70244,-0.71003,-0.30447,-1.02369,-0.34461,-0.12147,-0.63370
0.74536,-0.71003,-0.49016,-1.03495,-0.20903,-0.20135,-0.29361
0.78828,-0.71003,-0.17320,-1.10438,-0.23833,-0.82852,-1.01338
0.83119,-0.71003,-0.09156,-1.17381,-0.17367,-0.16727,-0.81541
0.87411,-0.71003,-0.52778,-1.24324,-0.15365,0.44315,-0.04958
0.91703,-0.71003,-0.56780,-1.24324,-0.26085,0.58865,-0.44563
-1.10010,-0.66789,-0.57981,-1.17381,-0.94394,-0.10088,0.29505
-1.05718,-0.66789,-0.15800,-1.14505,-0.93085,-1.76609,-0.79273
-1.01427,-0.66789,-0.41492,-1.08799,-0.65823,-0.56286,-0.18669
-0.97135,-0.66789,0.02609,-1.02369,0.11671,0.98133,0.10341
-0.92843,-0.66789,-0.03073,-0.95698,-0.00793,1.27489,0.99697
-0.88551,-0.66789,-0.10917,-0.88923,-0.32462,0.75229,1.02605
-0.84260,-0.66789,-0.16360,-0.82093,-0.34933,0.26867,1.25430
-0.79968,-0.66789,-0.18921,-0.75231,-0.19672,0.28406,0.28182
-0.75676,-0.66789,-0.17000,-0.68350,-0.40269,-0.46116,-0.14102
-0.71384,-0.66789,-0.22043,-0.61455,-0.20275,-0.24809,-0.28414
-0.67093,-0.66789,-0.21723,-0.54550,-0.41374,-1.25588,-1.52886
-0.62801,-0.66789,-0.22283,-0.47639,-0.54699,-0.79171,-1.31916
-0.58509,-0.66789,-0.22523,-0.40722,-0.44167,0.57788,-0.26388
-0.54217,-0.66789,-0.22763,-0.33802,-0.23477,1.51796,1.33090
-0.49926,-0.66789,-0.25885,-0.26878,-0.09712,1.71725,1.38499
-0.45634,-0.66789,-0.25805,-0.19952,-0.00265,2.13488,1.46178
-0.41342,-0.66789,-0.25404,-0.13023,-0.09219,1.42958,0.84599
-0.37050,-0.66789,-0.17481,-0.06093,-0.44896,1.09303,0.02848
-0.32758,-0.66789,-0.26365,-0.00712,-0.71264,-0.27681,0.10875
-0.28467,-0.66789,-0.26925,-0.04877,-0.57908,0.21643,0.20249
-0.24175,-0.66789,-0.26765,-0.08774,-0.27566,0.97210,0.71529
-0.19883,-0.66789,-0.30767,-0.12376,-0.37619,0.52737,-0.56795
-0.15591,-0.66789,-0.23243,-0.15875,-0.29959,1.00171,-0.29610
-0.11300,-0.66789,-0.19882,-0.20183,-0.08365,0.35860,-1.27951
-0.07008,-0.66789,-0.26925,-0.24194,-0.14366,0.52463,0.07346
-0.02716,-0.66789,-0.23964,-0.27872,-0.14778,-0.03465,-0.33877
0.01576,-0.66789,-0.40052,-0.31177,-0.46592,-1.28337,-1.10011
0.05867,-0.66789,-0.45494,-0.34068,0.05431,0.50582,0.51738
0.10159,-0.66789,-0.46935,-0.36504,-0.16435,-0.01555,-0.04611
0.14451,-0.66789,-0.41092,-0.40722,-0.38977,-0.85808,-1.11316
0.18743,-0.66789,-0.37490,-0.45776,-0.63991,-0.82064,-0.90291
0.23035,-0.66789,-0.26365,-0.50521,-0.81540,-0.55804,-1.09762
0.27326,-0.66789,0.01089,-0.54896,-0.76550,-0.62780,-0.29247
0.31618,-0.66789,-0.03954,-0.58826,-0.55492,-0.34253,-1.27160
0.35910,-0.66789,-0.12998,-0.62226,-0.47616,-0.69407,-1.33072
0.40202,-0.66789,-0.10037,-0.65413,-0.62135,-1.96624,-1.73372
0.44493,-0.66789,-0.11878,-0.70099,-0.36250,-0.58422,-0.63201
0.48785,-0.66789,-0.11638,-0.75231,-0.62826,-1.59124,-0.38630
0.53077,-0.66789,-0.09236,-0.79868,0.22856,-0.43605,-0.70686
0.57369,-0.66789,-0.37811,-0.85050,1.11284,1.64718,0.57291
0.61660,-0.66789,0.07972,-0.89610,0.27974,0.02364,-0.56639
0.65952,-0.66789,0.02609,-0.93275,-0.20283,-0.02523,-0.44098
0.70244,-0.66789,-0.26605,-0.95698,-0.39244,-0.04083,-1.04746
0.74536,-0.66789,-0.40292,-1.02369,-0.34969,-0.68907,-1.46418
0.78828,-0.66789,-0.34129,-1.08799,-0.23997,0.29512,-0.45739
0.83119,-0.66789,0.00608,-1.14505,-0.34792,-0.57897,-1.06284
0.87411,-0.66789,-0.25885,-1.17381,-0.56837,-0.91513,-0.92769
0.91703,-0.66789,-0.56460,-1.24324,-0.50845,-0.45637,-0.83823
0.95995,-0.66789,-0.56860,-1.24324,-0.25537,-0.52219,-1.02878
-1.14302,-0.62575,-0.58701,-1.24324,-0.53402,-0.41872,0.02268
-1.10010,-0.62575,-0.55899,-1.17381,-0.54163,0.11924,-0.16787
-1.05718,-0.62575,-0.47976,-1.10438,-0.59107,-0.38499,-0.19613
-1.01427,-0.62575,-0.26765,-1.04687,-0.80297,-0.16284,0.54777
-0.97135,-0.62575,-0.12118,-0.99291,0.13979,1.40171,0.29725
-0.92843,-0.62575,0.08532,-0.93275,-0.09434,0.27189,0.17330
-0.88551,-0.62575,-0.11157,-0.86936,-0.48053,0.82573,1.22140
-0.84260,-0.62575,-0.18361,-0.80414,-0.57770,-0.08567,0.82793
-0.79968,-0.62575,-0.21162,-0.73780,-0.26629,0.37128,-0.52076
-0.75676,-0.62575,-0.19402,-0.67072,-0.51832,-0.98452,-0.81351
-0.71384,-0.62575,-0.18921,-0.60315,-0.45755,-1.12236,-0.90370
-0.67093,-0.62575,-0.14919,-0.53521,-0.62468,-0.61092,-1.20397
-0.62801,-0.62575,-0.19802,-0.46702,-0.48854,-0.10173,-0.51553
-0.58509,-0.62575,-0.21322,-0.39862,-0.47533,0.27584,-0.74811
-0.54217,-0.62575,-0.20042,-0.33006,-0.44855,0.73834,0.04295
-0.49926,-0.62575,-0.16680,-0.26139,-0.32066,0.57080,0.26690
-0.45634,-0.62575,-0.21963,-0.19261,-0.24263,1.00537,0.60839
-0.41342,-0.62575,-0.20922,-0.12376,0.00017,0.69157,-0.11352
-0.37050,-0.62575,-0.19722,-0.05483,-0.54826,0.96287,0.01400
-0.32758,-0.62575,-0.21563,0.01414,-0.64751,0.06503,0.23834
-0.28467,-0.62575,-0.34609,0.00838,-0.29010,0.92618,0.34447
-0.24175,-0.62575,-0.27886,-0.02876,-0.02843,0.79514,-0.48435
-0.19883,-0.62575,-0.31728,-0.06297,-0.30254,0.40126,-0.73767
-0.15591,-0.62575,-0.37490,-0.10455,-0.33112,0.08251,-0.70946
-0.11300,-0.62575,-0.41733,-0.14550,-0.58297,-0.86826,-0.94439
-0.07008,-0.62575,-0.41973,-0.18348,-0.55153,-1.14031,-1.46759
-0.02716,-0.62575,-0.42373,-0.21816,-0.48182,-0.74054,-1.39972
0.01576,-0.62575,-0.44694,-0.24919,-0.36537,-1.12620,-1.35419
0.05867,-0.62575,-0.45654,-0.27623,-0.22307,-0.84244,-1.79389
0.10159,-0.62575,-0.43173,-0.30919,-0.21347,-0.70714,-1.42208
0.14451,-0.62575,-0.35569,-0.35957,-0.51725,-0.98570,-1.12657
0.18743,-0.62575,-0.32768,-0.40722,-0.49614,-1.09696,-0.87702
0.23035,-0.62575,-0.16680,-0.45164,-0.81160,-0.62353,-1.07964
0.27326,-0.62575,-0.16600,-0.49227,-0.82401,-0.81794,-0.35560
0.31618,-0.62575,-0.14759,-0.52844,-0.68638,-0.11015,-0.91560
0.35910,-0.62575,-0.10357,-0.55946,-0.51442,-0.45301,-0.66036
0.40202,-0.62575,-0.10037,-0.60315,-0.70418,-1.54982,-1.59251
0.44493,-0.62575,-0.06915,-0.65413,-0.59276,-1.40956,-0.34605
0.48785,-0.62575,-0.11798,-0.70099,-0.64970,-2.19213,-0.69016
0.53077,-0.62575,-0.19722,-0.75231,-0.25634,-1.11654,-0.70855
0.57369,-0.62575,-0.37811,-0.79868,0.07734,-0.85747,-0.61884
0.61660,-0.62575,-0.21803,-0.83841,-0.16947,-1.07477,-1.54861
0.65952,-0.62575,-0.05235,-0.86936,-0.23230,-0.98575,-1.14406
0.70244,-0.62575,-0.32608,-0.93275,-0.29158,0.30770,0.51134
0.74536,-0.62575,-0.32048,-0.99291,-0.41852,-0.18612,-1.21107
0.78828,-0.62575,-0.05875,-1.04687,-0.39656,-0.17175,-1.08927
0.83119,-0.62575,-0.09637,-1.08799,-0.32963,-0.83611,-1.39268
0.87411,-0.62575,-0.43814,-1.14505,-0.43542,-1.04263,-0.89395
0.91703,-0.62575,-0.51577,-1.17381,-0.39899,-0.50263,-0.30459
0.95995,-0.62575,-0.29006,-1.24324,-0.26929,-0.89539,-1.41689
1.00286,-0.62575,-0.58781,-1.24324,0.29993,0.54581,-0.40411
1.04578,-0.62575,-0.58781,-1.24324,-0.34329,-0.66085,-0.17687
-1.14302,-0.58361,-0.57420,-1.24324,-0.68171,-0.95924,-0.50250
-1.10010,-0.58361,-0.43894,-1.17381,-0.53864,-0.36973,-0.40270
-1.05718,-0.58361,-0.28846,-1.10438,-0.60980,-0.20032,-0.27964
-1.01427,-0.58361,-0.00032,-1.03495,-0.22536,-0.81135,-0.82302
-0.97135,-0.58361,-0.10117,-0.96553,-0.01931,0.86982,0.22311
-0.92843,-0.58361,-0.15640,-0.89610,-0.31150,0.30264,-0.14583
-0.88551,-0.58361,-0.17240,-0.83841,-0.46589,0.02082,0.30075
-0.84260,-0.58361,-0.15880,-0.77750,-0.33799,0.34283,0.26213
-0.79968,-0.58361,-0.13799,-0.71449,0.01142,-0.04938,-1.08120
-0.75676,-0.58361,-0.17240,-0.65005,-0.16862,-0.58912,-0.92368
-0.71384,-0.58361,-0.01793,-0.58459,-0.37402,-0.88752,-0.98601
-0.67093,-0.58361,-0.04514,-0.51839,-0.49187,-0.06742,-0.81999
-0.62801,-0.58361,-0.04834,-0.45164,-0.36047,0.19809,-0.10211
-0.58509,-0.58361,-0.13078,-0.38447,-0.15663,0.11054,-0.29892
-0.54217,-0.58361,-0.17561,-0.31696,-0.24934,1.55476,0.79959
-0.49926,-0.58361,-0.13238,-0.24919,-0.23849,1.38138,0.64578
-0.45634,-0.58361,-0.16280,-0.18120,-0.20609,0.59320,-0.60802
-0.41342,-0.58361,-0.19402,-0.11304,0.00267,1.29288,-0.80148
-0.37050,-0.58361,-0.17320,-0.04474,-0.42640,0.22454,-0.46283
-0.32758,-0.58361,-0.29166,0.02369,-0.30066,0.01537,-0.50639
-0.28467,-0.58361,-0.30047,0.06671,-0.35871,-0.07084,-0.82156
-0.24175,-0.58361,-0.32848,0.03128,-0.37752,0.09188,-0.14485
-0.19883,-0.58361,-0.34929,-0.00712,-0.16719,1.01052,-0.17034
-0.15591,-0.58361,-0.38051,-0.04877,-0.22356,0.48000,-0.18364
-0.11300,-0.58361,-0.35810,-0.08774,-0.39263,-0.49460,-0.63432
-0.07008,-0.58361,-0.42853,-0.12376,-0.66852,-1.16184,-0.64964
-0.02716,-0.58361,-0.43493,-0.15653,-0.46695,-1.28162,-1.71523
0.01576,-0.58361,-0.43253,-0.18575,-0.35539,-0.50633,-1.07962
0.05867,-0.58361,-0.43653,-0.21113,-0.17783,-0.76116,-1.38975
0.10159,-0.58361,-0.42533,-0.26139,-0.44475,-0.58020,-0.62515
0.14451,-0.58361,-0.37250,-0.30919,-0.51722,-0.42996,-0.02619
0.18743,-0.58361,-0.33488,-0.35413,-0.57158,-0.73262,-0.56378
0.23035,-0.58361,-0.33168,-0.39577,-0.63602,-0.57914,-0.20267
0.27326,-0.58361,-0.29326,-0.43358,-0.32898,0.18217,-0.73788
0.31618,-0.58361,-0.16920,-0.46702,-0.69893,-0.32071,-0.71356
0.35910,-0.58361,-0.07236,-0.50521,-0.64081,-0.62343,-0.51053
0.40202,-0.58361,-0.08516,-0.55594,-0.51133,-1.11378,-0.88138
0.44493,-0.58361,-0.06995,-0.60315,-0.65451,-2.13068,-0.99712
0.48785,-0.58361,-0.16680,-0.65413,-0.35914,-2.01218,-0.95161
0.53077,-0.58361,-0.34769,-0.70099,-0.16824,-1.28234,-0.34929
0.57369,-0.58361,-0.35569,-0.74259,-0.06649,-1.04425,-1.13217
0.61660,-0.58361,-0.36930,-0.77750,-0.16759,-0.59482,-0.80502
0.65952,-0.58361,-0.38531,-0.83841,-0.24016,-0.70572,-0.75075
0.70244,-0.58361,-0.21883,-0.89610,-0.31963,-0.93382,-0.19855
0.74536,-0.58361,-0.23003,-0.94868,-0.31649,-0.63880,-1.42554
0.78828,-0.58361,0.00208,-0.99291,-0.31207,-0.27946,-1.12888
0.83119,-0.58361,-0.00352,-1.03495,-0.42084,-0.95436,-0.95789
0.87411,-0.58361,-0.45334,-1.10438,-0.34728,-0.39306,-0.67624
0.91703,-0.58361,-0.44854,-1.17381,-0.22566,1.25890,0.10914
0.95995,-0.58361,-0.45815,-1.24324,-0.36503,-0.14685,-1.05393
1.00286,-0.58361,-0.51337,-1.24324,-0.42186,-1.68840,-1.28088
1.04578,-0.58361,-0.56540,-1.24324,-0.53659,-1.31910,-0.90603
1.08870,-0.58361,-0.58301,-1.24324,-0.08583,-0.51244,-1.02968
1.13162,-0.58361,-0.58221,-1.24324,-0.38857,-0.98736,-0.33715
1.17453,-0.58361,-0.58381,-1.24324,-0.37609,-0.47401,-0.44788
-1.14302,-0.54147,-0.58381,-1.24324,-0.80087,-1.40131,-0.38147
-1.10010,-0.54147,-0.55899,-1.17381,-0.63288,-1.55628,-0.57150
-1.05718,-0.54147,-0.26525,-1.10438,-0.59870,-0.33656,-0.26526
-1.01427,-0.54147,-0.17881,-1.03495,-0.48547,-0.15269,-0.12914
-0.97135,-0.54147,-0.05955,-0.96553,0.19169,0.91150,0.10492
-0.92843,-0.54147,-0.07316,-0.89610,-0.21689,0.27446,-0.03867
-0.88551,-0.54147,-0.07876,-0.82667,-0.18746,0.29529,0.28459
-0.84260,-0.54147,-0.12118,-0.75725,0.23229,0.50787,0.51336
-0.79968,-0.54147,-0.18921,-0.68782,-0.25763,-0.84123,-1.46510
-0.75676,-0.54147,-0.00032,-0.62226,-0.35517,-0.60840,-0.75332
-0.71384,-0.54147,0.02289,-0.55946,-0.37972,-0.34098,-0.52672
-0.67093,-0.54147,-0.06835,-0.49548,-0.30072,0.49953,-0.68433
-0.62801,-0.54147,-0.11157,-0.43061,-0.45463,0.28100,0.23711
-0.58509,-0.54147,-0.14839,-0.36504,-0.08490,0.66505,0.46333
-0.54217,-0.54147,-0.08276,-0.29892,-0.22650,0.73697,-0.00788
-0.49926,-0.54147,-0.15560,-0.23236,-0.35616,0.10265,-0.09373
-0.45634,-0.54147,-0.15960,-0.16544,-0.30079,0.50259,0.03225
-0.41342,-0.54147,-0.17801,-0.09821,-0.05980,0.44230,-0.71118
-0.37050,-0.54147,-0.19482,-0.03074,-0.27307,0.10883,0.36601
-0.32758,-0.54147,-0.28366,0.03694,-0.39319,-0.62590,-0.88972
-0.28467,-0.54147,-0.31888,0.10480,-0.39318,-0.31850,-0.30848
-0.24175,-0.54147,-0.30207,0.09042,-0.44389,-0.35690,-0.52146
-0.19883,-0.54147,-0.27886,0.04818,-0.34394,0.00833,-0.29063
-0.15591,-0.54147,-0.30527,0.00838,-0.38083,-0.86515,-0.54160
-0.11300,-0.54147,-0.40852,-0.02876,-0.63162,-0.83289,0.09310
-0.07008,-0.54147,-0.42213,-0.06297,-0.69738,-0.79407,-0.19487
-0.02716,-0.54147,-0.41572,-0.09401,-0.43261,-2.12935,-2.12400
0.01576,-0.54147,-0.38691,-0.12161,-0.13592,-0.92436,-1.65313
0.05867,-0.54147,-0.40292,-0.16320,-0.30017,-1.60159,-1.67803
0.10159,-0.54147,-0.42533,-0.21113,-0.42534,-0.46318,-0.31612
0.14451,-0.54147,-0.32048,-0.25649,-0.40420,-0.54436,-0.12321
0.18743,-0.54147,-0.31648,-0.29892,-0.52686,-0.30301,-0.39234
0.23035,-0.54147,-0.30767,-0.33802,-0.33821,-0.91986,-0.90783
0.27326,-0.54147,-0.29006,-0.37332,-0.47410,-1.35592,-0.50495
0.31618,-0.54147,-0.20922,-0.40722,-0.54826,-0.69203,-0.77342
0.35910,-0.54147,-0.26045,-0.45776,-0.55697,-0.61366,-0.89159
0.40202,-0.54147,-0.23644,-0.50521,-0.53091,-1.64445,-1.07706
0.44493,-0.54147,-0.20762,-0.55594,-0.41859,-1.05339,-0.72459
0.48785,-0.54147,-0.10757,-0.60315,-0.50770,-0.71082,-0.24118
0.53077,-0.54147,-0.29246,-0.64600,-0.13343,-0.38293,-0.40351
0.57369,-0.54147,-0.40932,-0.68350,-0.16229,-0.32422,-0.27871
0.61660,-0.54147,-0.43013,-0.74259,-0.16676,-0.53000,-0.21831
0.65952,-0.54147,-0.45174,-0.79868,-0.09809,0.13602,0.44429
0.70244,-0.54147,-0.43894,-0.85050,-0.19393,0.10613,0.66786
0.74536,-0.54147,0.00128,-0.89610,-0.06379,-0.41690,-1.12395
0.78828,-0.54147,-0.10197,-0.95698,-0.09300,-0.44937,-1.02306
0.83119,-0.54147,-0.12758,-1.02369,0.03315,-0.32109,-0.91874
0.87411,-0.54147,-0.34209,-1.08799,-0.45668,-0.86629,-0.95214
0.91703,-0.54147,-0.40132,-1.14505,-0.37052,0.06712,-0.65284
0.95995,-0.54147,-0.45734,-1.17381,-0.61139,-0.16446,-0.88092
1.00286,-0.54147,-0.52618,-1.17381,-0.60078,-0.91697,-1.02187
1.04578,-0.54147,-0.55419,-1.17381,-0.53336,-1.61933,-1.59361
1.08870,-0.54147,-0.55339,-1.17381,-0.25414,-0.13582,-0.08455
1.13162,-0.54147,-0.57420,-1.17381,-0.26390,-1.26481,-1.32604
1.17453,-0.54147,-0.58061,-1.24324,-0.02812,-0.46318,-0.97989
1.21745,-0.54147,-0.58621,-1.24324,-0.04058,-0.79960,-1.20542
-1.10010,-0.49933,-0.56140,-1.17381,-0.35253,-0.79126,-0.02234
-1.05718,-0.49933,-0.48536,-1.10438,-0.41068,-0.31622,-0.47429
-1.01427,-0.49933,-0.34289,-1.03495,-0.24636,-0.44034,-0.63257
-0.97135,-0.49933,0.03250,-0.96553,0.11796,-0.22200,-1.14539
-0.92843,-0.49933,-0.09797,-0.89610,-0.13791,0.91692,-0.18524
-0.88551,-0.49933,-0.17881,-0.82667,-0.17085,-0.58801,-0.61849
-0.84260,-0.49933,-0.23484,-0.75725,-0.17779,-0.49244,-0.48737
-0.79968,-0.49933,-0.29967,-0.68782,-0.59715,-1.05346,-0.85366
-0.75676,-0.49933,-0.31808,-0.61839,-0.52852,-1.43909,-0.45230
-0.71384,-0.49933,-0.32608,-0.54896,-0.38564,-0.10355,-0.31645
-0.67093,-0.49933,-0.23964,-0.47954,-0.43027,0.11414,-0.05075
-0.62801,-0.49933,-0.09156,-0.41011,-0.08930,0.83794,0.01838
-0.58509,-0.49933,-0.05154,-0.34068,-0.09273,1.35654,1.10121
-0.54217,-0.49933,-0.08676,-0.27623,0.02426,1.69819,0.94779
-0.49926,-0.49933,-0.17881,-0.21113,-0.68813,-1.05740,-0.89225
-0.45634,-0.49933,-0.33809,-0.14550,-0.20294,0.83741,0.43417
-0.41342,-0.49933,-0.33488,-0.07942,-0.33884,0.71644,0.42823
-0.37050,-0.49933,-0.30687,-0.01298,-0.45035,-0.04273,-0.65827
-0.32758,-0.49933,-0.27245,0.05377,-0.71637,-0.77018,-0.48413
-0.28467,-0.49933,-0.30847,0.12079,-0.71923,-0.79015,-0.50998
-0.24175,-0.49933,-0.30527,0.14531,-0.55247,-0.12559,-0.71364
-0.19883,-0.49933,-0.37090,0.10480,-0.57165,-0.74876,-0.91714
-0.15591,-0.49933,-0.39411,0.06671,-0.57631,-1.66367,-1.13239
-0.11300,-0.49933,-0.40772,0.03128,-0.62502,-0.99626,-0.30521
-0.07008,-0.49933,-0.40612,-0.00128,-0.19889,-1.84162,-2.41708
-0.02716,-0.49933,-0.38771,-0.03074,-0.13566,-1.38025,-1.29087
0.01576,-0.49933,-0.40612,-0.06502,-0.30823,-1.31806,-1.40017
0.05867,-0.49933,-0.37570,-0.11304,-0.14073,-0.37457,-1.07935
0.10159,-0.49933,-0.40532,-0.15875,-0.05031,0.88159,0.36518
0.14451,-0.49933,-0.39011,-0.20183,-0.49036,1.01841,1.31178
0.18743,-0.49933,-0.30767,-0.24194,-0.59778,-0.09350,-0.44855
0.23035,-0.49933,-0.29326,-0.27872,-0.33056,-0.85128,-1.07805
0.27326,-0.49933,-0.24124,-0.31177,-0.46192,-1.24480,-1.25571
0.31618,-0.49933,-0.27966,-0.35957,-0.39825,-0.84552,-1.77652
0.35910,-0.49933,-0.29727,-0.40722,-0.63966,-0.88465,-1.14570
0.40202,-0.49933,-0.27085,-0.45776,-0.49215,-1.93898,-1.23762
0.44493,-0.49933,-0.28366,-0.50521,-0.48040,-1.70508,-1.41444
0.48785,-0.49933,-0.28526,-0.54896,-0.56437,-0.80679,-0.81249
0.53077,-0.49933,-0.01313,-0.58826,-0.19914,-0.44066,-0.46112
0.57369,-0.49933,-0.29486,-0.64600,-0.10757,0.94909,0.60325
0.61660,-0.49933,-0.37811,-0.70099,-0.12932,-0.20319,-0.14637
0.65952,-0.49933,-0.41813,-0.75231,0.01913,0.14751,-0.06612
0.70244,-0.49933,-0.46055,-0.80414,0.01622,0.83007,1.39254
0.74536,-0.49933,-0.44294,-0.86936,-0.05530,-1.21633,-1.11582
0.78828,-0.49933,-0.27485,-0.93275,-0.07024,-0.46321,-0.30909
0.83119,-0.49933,-0.10677,-0.99291,-0.01480,-0.97574,-1.51686
0.87411,-0.49933,-0.25645,-1.04687,-0.38700,-0.57108,-0.83287
0.91703,-0.49933,-0.36130,-1.08799,-0.64823,-0.33257,-0.23387
0.95995,-0.49933,-0.53418,-1.10438,-0.46837,0.17971,-0.23096
1.00286,-0.49933,-0.11398,-1.10438,-0.38978,-0.76467,-1.10425
1.04578,-0.49933,-0.50617,-1.10438,-0.25117,-0.24734,-1.04434
1.08870,-0.49933,-0.56460,-1.10438,-0.33353,-1.06767,-1.28109
1.13162,-0.49933,-0.57180,-1.14505,-0.16223,-1.24531,-1.36777
1.17453,-0.49933,-0.57981,-1.17381,-0.05335,-1.15948,-1.27108
1.21745,-0.49933,-0.58461,-1.24324,-0.21853,-1.17519,-1.29711
1.26037,-0.49933,-0.58461,-1.24324,-0.20402,-0.59056,-1.17786
-1.48636,-0.45719,-0.57981,-1.24324,0.51656,0.10519,-1.06950
-1.44344,-0.45719,-0.58621,-1.24324,0.37293,-0.38142,-0.41899
-1.10010,-0.45719,-0.57820,-1.17381,-0.35166,-0.09777,0.10449
-1.05718,-0.45719,-0.52218,-1.10438,-0.36593,-0.14923,-0.07528
-1.01427,-0.45719,-0.45174,-1.03495,-0.14479,-1.40925,-1.40899
-0.97135,-0.45719,-0.25485,-0.96553,0.13519,-0.55067,-0.70273
-0.92843,-0.45719,0.15576,-0.89610,0.09390,0.40720,-0.38090
-0.88551,-0.45719,-0.11318,-0.82667,-0.22196,0.30219,0.05629
-0.84260,-0.45719,-0.18201,-0.75725,-0.50397,-0.64181,-1.12918
-0.79968,-0.45719,-0.28526,-0.68782,-0.79965,-0.81752,-0.55250
-0.75676,-0.45719,-0.36930,-0.62226,-0.43732,-0.27251,-0.16600
-0.71384,-0.45719,-0.35810,-0.55946,-0.22027,0.52857,-0.16708
-0.67093,-0.45719,-0.37651,-0.49548,-0.37763,-0.92019,-0.66491
-0.62801,-0.45719,-0.37010,-0.43061,-0.42559,-0.89508,-0.16647
-0.58509,-0.45719,-0.31327,-0.36504,-0.15867,0.45734,0.01257
-0.54217,-0.45719,-0.35569,-0.29892,-0.70784,-0.78718,-0.50423
-0.49926,-0.45719,-0.34849,-0.23236,-0.38574,-1.19768,0.24852
-0.45634,-0.45719,-0.38371,-0.16544,-0.57362,1.13061,1.05552
-0.41342,-0.45719,-0.37010,-0.09821,-0.39870,1.40115,1.14700
-0.37050,-0.45719,-0.34609,-0.03074,-0.62351,0.15576,-0.00810
-0.32758,-0.45719,-0.34769,0.03694,-0.16939,0.14482,0.16386
-0.28467,-0.45719,-0.33248,0.10480,-0.28116,1.17531,0.86804
-0.24175,-0.45719,-0.35249,0.17281,-0.28235,0.21368,-0.64585
-0.19883,-0.45719,-0.37090,0.16256,-0.55263,-1.59683,-1.09848
-0.15591,-0.45719,-0.36930,0.12608,-0.55311,-1.17874,-0.49482
-0.11300,-0.45719,-0.39411,0.09222,-0.48683,-1.44245,-1.09883
